CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
25084,2022,24,26,1-24-2022-026-03,3,2,2,13:08,2,1,9,97,1,0,0,2,2,0,V1 was traveling southbound on a two-way roadway. V1 departed the roadway to the right where the right front tire struck a curb. V1 continued off the roadway where the front plane struck a fire hydrant. V1 came to final rest partially off the roadway facing southwest.,58.23811801,1,7
27641,2022,31,78,1-31-2022-078-07,7,10,7,23:10,1,1,0,0,0,0,0,2,2,0,"V1 was northbound on a two lane, two way, undivided roadway. The front of V1 impacted a deer causing damage. V1 came to final rest on the right side of the road facing north.",208.9861084,6,7
27642,2022,31,79,1-31-2022-079-10,10,10,5,18:25,1,1,0,0,0,0,0,2,2,0,"V1 was southbound on a two lane, two way, undivided roadway. The frontal plane of V1 struck a deer causing damage. V1 came to final rest in the middle of the road facing south.",317.610847,6,7
27643,2022,18,91,1-18-2022-091-04,4,10,5,03:55,1,1,0,0,0,0,0,2,2,0,"Vehicle #1 was traveling north in lane one of a two-lane, divided roadway without a positive barrier.  The front of V1 contacted an animal.  V1 came to rest near impact, still facing north.",431.3422479,6,7
26468,2022,25,57,1-25-2022-057-06,6,7,6,07:48,5,1,1,1,1,0,5,9,9,0,"V1 was traveling south following a two way, two lane road, with a curve to the right. V1 departed the roadway to the right as it was negotiating the curve, impacting an embankment with its frontal plane. Continuing forward, the front of V1 crossed a driveway impacting a mailbox post with its frontal plane. V1 continued off road, impacting a utility pole with its left plane and then a guywire with its right. The left side impacted the utility pole again before coming to final rest between the pole and the guywire, off the road, facing south.",721.1060152,2,7
27992,2022,21,65,1-21-2022-065-03,3,12,3,08:55,1,2,0,0,0,0,0,2,2,1,"V1 was traveling north in lane 2 of a 2- lane roadway merging onto a 4 lane divided roadway. V2 was traveling on the same roadway as V1, also in lane 2. The front left plane of V1 contacted the back plane of V2, then V1 came to final rest on the right road edge on its wheels facing east. V2 came to final rest in lane 1 of the 4 lane roadway on its wheels facing east.",563.6119344,11,7
26263,2022,24,82,1-24-2022-082-06,6,6,3,04:59,2,1,2,8,1,0,3,2,2,0,"V1 was traveling southeast on a two lane, two way roadway in the southeast lane. V1 avoided an object in the road causing V1 to cross the left lane line and exited the left side roadway striking a raised curb. V1 continued in a southwesterly direction striking a tree with the front plane.  V1 came to final rest against the tree.",1209.790078,1,7
26264,2022,76,53,1-76-2022-053-03,3,6,6,16:00,3,2,1,2,1,0,4,9,9,4,"V1 was traveling south on a two way, two lane, undivided roadway negotiating a slight left hand curve in the roadway and approaching a stop sign controlled intersection. V2 was traveling east on a two way, two lane, undivided roadway negotiating a slight right hand curve in the roadway and approaching the same intersection as V1. V1 and V2 entered the intersection and the frontal plane of V1 contacted the left side plane of V2.  V2 then rapidly rotated clockwise and the left side plane of V2 contacted the right side plane of V1. V2 then departed the southeast side of the intersection where it contacted a utility pole with its frontal plane. V1 came to final rest on the roadway, and V2 came to final rest off of the roadway.",22.38500086,3,7
26266,2022,23,34,1-23-2022-034-02,2,6,3,07:22,1,2,2,9,1,0,3,9,9,4,"V1 was traveling south on a two way, two lane roadway in the southbound lane.  V2 was traveling east on a two way, four lane divided trafficway with a grassy median in the first eastbound lane.  V2 struck V1 with the front plane.  V1 sustained impact damage through the passenger side plane.  V1 came to final rest in the first eastbound lane in the intersection.  V2 came to final rest on the shoulder of the eastbound lanes just east of the intersection.",97.62661063,5,7
26267,2022,14,49,1-14-2022-049-02,2,6,6,19:16,2,1,1,1,1,0,4,2,2,0,"V1 was traveling westbound, in lane 2, of a 4 lane roadway. V1 was approaching an intersection where another vehicle was stopped in the roadway. V1 departed its original travel lane to the left, crossed the oncoming travel lane and departed the roadway to the left. V1's front contacted a tree. V1 then went into a drainage ditch and rolled over.  V1 came to rest on it's top.",225.3101455,8,7
26268,2022,14,50,1-14-2022-050-03,3,6,4,13:42,1,2,99,99,0,0,0,2,2,4,"V1 was traveling westbound on a two lane roadway and approaching an intersection. V2 was traveling northbound on a two lane roadway and approaching the same intersection. Within the intersection, the left side of V1 contacted the front of V2. Both vehicles to rest within the intersection.",5504.372015,8,7
27365,2022,10,155,1-10-2022-155-04,4,10,6,11:23,1,2,0,0,0,0,0,2,2,4,"Vehicle 1 was traveling north in lane two of a four lane, two way undivided roadway approaching a four-legged intersection. Vehicle 2 was traveling east in lane two of a four lane, two way undivided roadway approaching the same intersection. Within the intersection, the front of Vehicle 1 contacted the right of Vehicle 2. Vehicle 1 came to final rest within the intersection facing northeast. Vehicle 2 came to final rest facing southeast in the northeast corner of the intersection.",432.4567163,4,7
27366,2022,24,110,1-24-2022-110-04,4,10,5,07:37,1,2,0,0,0,0,0,2,2,1,"Vehicles #1 and #2 were traveling north on a three-lane, two-way road in lane 1. V2 slowed for traffic. The front plane of V1 contacted the back plane of V2. Both vehicles came to rest on the road.",963.9444436,1,7
27367,2022,24,111,1-24-2022-111-03,3,10,1,06:58,2,2,1,2,3,0,4,2,2,9,"V1 was entering the roadway from a parking spot on a five lane, two-way roadway, attempting to make a u-turn to head west.  V2 was traveling east in lane two of a five lane two way trafficway.  As V1 made the u-turn, the left side of V1 made contact with V2's front plane. As the vehicles continued in motion, the left side of V1 struck the front of V2. V1 came to final rest in west bound lanes of travel. V2 came to final rest in the middle of the roadway.",228.3427591,1,7
27368,2022,73,91,1-73-2022-091-10,10,10,6,18:24,1,1,0,0,0,0,0,9,9,0,"V1 was traveling north on a two lane, two way, undivided roadway. A deer entered the roadway crossing paths with V1. The frontal plane of V1 contacted the deer. V1 came to final rest on the roadway.",1560.739046,3,7
27369,2022,73,92,1-73-2022-092-05,5,10,4,05:10,2,1,0,0,0,0,3,9,2,0,"V1 was traveling northbound on a two lane, two way undivided traffic way. V1 departed right lane and continued to depart roadway on the right side. V1 was in a counter clockwise yaw when vehicle returned to right side of roadway crossed both right and left lanes and departed road on left hand side. V1 struck an embankment at the base of a tree and rolled one quarter turn onto it's right plane. V1 partially skid down the shoulder and partially down southbound travel lane before making a reverse quarter turn back onto its wheels. The vehicle came to final rest partially in original travel lane and partially off the roadway.",23.59090556,3,7
27372,2022,52,137,1-52-2022-137-03,3,10,7,10:42,3,4,2,5,2,0,4,9,9,2,"Vehicles 2 and 4 were traveling west on a 4 lane, two way non-physically divided roadway. V2 in lane 1 pulling a flatbed trailer. V4 in lane 2. V2 was just ahead of V4. Vehicles 1 and 3 were traveling east on the same roadway, Vehicle 1 in lane 1 of the west bound lanes and Vehicle 3 in lane 2. Vehicle 2 then changed to lane 2. The front of V1 contacted the right side of V2's trailer. Due to impact V2's trailer became disconnected and entered the east bound lane 2. The front of V3 contacted the left side of V2's disconnected trailer. V3 came to final rest facing south east in both east bound lanes. V2 continued west after impact and pulled off the roadway in a nearby parking lot.   After impact with the trailer V1 continued east rotating clockwise. The left front side of V1 contacted the front right of V4. Due to impact with V4, V1 quickly yawed clockwise doing 2 360 degree turns coming to rest facing south in lane 1 of the west bound lanes. V4 came to rest in lane 2 of east and west bound lanes facing west.",31.17820355,12,7
27374,2022,14,78,1-14-2022-078-05,5,10,7,07:25,2,1,3,10,1,1,3,9,1,0,"V1 was traveling westbound on a 3 lane, physically divided, roadway and in lane 1. V1 departed its lane to the right and then the roadway to the right.V1's front contacted a guardrail end. V1 then rotated clockwise and came to rest off of the roadway.",286.7323974,8,7
27376,2022,66,85,1-66-2022-085-09,9,9,5,18:50,2,2,1,1,1,0,4,2,9,4,"V1 was traveling north and crossing through a four leg intersection from a stopped position on a two way, two lane, undivided roadway. V2 was traveling west on a two lane, two way, undivided roadway, passing through the same four leg intersection. The frontal plane of V2 struck the right side plane of the towed unit of V1. Upon impact V2 rotated clockwise and struck the right side plane of the towed unit again with its frontal plane. V2 came to rest in the intersection heading north.  V1 came to final rest north of the intersection on the shoulder of the northbound lane.",277.3538386,6,7
26270,2022,10,90,1-10-2022-090-06,6,6,4,08:30,1,2,0,0,0,0,4,2,2,4,"Vehicle #1 was traveling east in lane one of a two lane, undivided roadway approaching an intersection. Vehicle #2 was traveling north in lane two of a five lane, undivided roadway approaching the same intersection. V1 and V2 entered the intersection and the front of V2 contacted the right side of V1. V1 came to rest on the roadway facing north. V2 came to rest on the roadway facing east.",335.6658122,4,7
26271,2022,10,91,1-10-2022-091-01,1,6,6,19:47,2,1,4,24,1,1,1,2,1,0,"Vehicle 1 was traveling north on a two lane, two way physically undivided roadway in lane one. Vehicle 1 departed the roadway on the right. V1 began a clockwise rotation, before vehicle 1 began to rollover on the left side leading. The top of Vehicle 1 contacted a utility pole during the roll event. Vehicle 1 completed 3 quarter turns before coming to final rest on its right side facing east.",25.05502883,4,7
26272,2022,10,92,1-10-2022-092-06,6,6,1,12:54,1,2,0,0,0,0,0,2,2,4,"Vehicle #1 was traveling south in lane two of a three lane roadway, approaching an intersection. Vehicle #2 was traveling north lane three of a four lane, undivided roadway turning left at an intersection. V1 and V2 entered the intersection and the front of V1 contacted the front of V2. V1 and V2 came to rest on the roadway facing southwest.",335.6658121,4,7
26273,2022,52,83,1-52-2022-083-08,8,6,5,19:10,2,3,1,1,2,0,4,2,2,1,All 3 vehicles were traveling south in lane 1 on a 5-lane roadway approaching an intersection. V3 stopped at the intersection. V2 stopped behind V3. The front of V1 contacted the back of V2 pushing the front of V2 into the back of V3. All vehicles came to rest in the area of impact facing south.,30.32984103,12,7
26274,2022,52,84,1-52-2022-084-04,4,6,7,15:19,1,2,0,0,0,0,0,2,2,4,"V1 was traveling east in lane 3 on a 4 lane roadway approaching a 4 way intersection. V2 was traveling north in lane 2 on a 5 lane roadway approaching the same intersection. Both vehicles entered the intersection at the same time and as V1 began to turn left, the front of V1contacted the left side of V2. V1 rotated counter-clockwise and came to rest in the intersection facing northeast. V2 continued forward and came to rest in the intersection facing northeast.",117.9108803,12,7
26275,2022,52,85,1-52-2022-085-07,7,6,4,16:55,4,4,1,2,1,0,4,2,2,4,Vehicle 1 was entering into a 4 lane physically divided roadway from the west.  Vehicle 2 was traveling southbound in the same 4 lane physically divided roadway in the left hand turn lane which was lane position 3.  Vehicles 3 and 4 were in same physically divided roadway stopped for a traffic light in the lane 2 position.  As Vehicle 1 traveled east into the intersection it crossed two lanes of traffic making impact with the right rear plane of Vehicle 2.  Vehicle 1 rotated clockwise after impact coming to final rest facing southeast.  Vehicle 2 continued traveling south bouncing slightly off the median curb and was deflected into Vehicle 3 stopped in traffic.  The right front plane of Vehicle 2 made contact with the left plane of Vehicle 3.  Vehicle 2 continued in its path of travel coming to final rest at impact with Vehicle 4's rear plane.  It was the front plane of V2 making contact with the rear plane of V4 facing south at final rest.  Vehicle 3 was pushed slightly forward into the rear plane of Vehicle,207.7965041,12,7
26276,2022,52,86,1-52-2022-086-03,3,6,3,14:19,1,2,9,97,3,0,9,2,2,4,"Vehicle 1 was traveling north on a 5 lane, two- way, non-physically divided roadway in lane 1 position approaching a 4 way intersection. V2 was traveling east on a two lane, two-way, non-physically divided private drive approaching the same intersection. Both vehicles entered the intersection. The front of V1 contacted the right plane of V2. V1 and V2 came to rest on the east side on the intersection facing northeast.",28.86957301,12,7
26278,2022,66,50,1-66-2022-050-08,8,6,2,07:45,1,1,2,5,1,0,4,1,9,0,"V1 was traveling south on a two lane, two way, undivided roadway, negotiating a left curve. V1 departed the right side of the roadway striking a fence with its frontal plane. V1 continued south, becoming entangled with the fence, and received wrap-around type damage to the right and left sides.  V1 came to rest facing northwest.",149.5089471,6,7
26279,2022,16,51,1-16-2022-051-08,8,6,4,20:40,2,2,4,16,1,1,3,2,2,4,"V1 was heading east on a two-lane, undivided roadway approaching an intersection. V2 was heading south on an intersecting three-lane undivided roadway. V1 entered the intersection to turn left. V2 entered the intersection to continue on its initial path of travel. The front of V1 impacted the right of V2. Impact forces redirected the rear of V2 to the left. During this redirection, V2 completed one quarter turn and came to final rest on its left side near the initial point of impact. V1 came to rest near impact as well.",259.9409329,5,7
27377,2022,66,86,1-66-2022-086-09,9,10,4,09:55,2,2,99,99,0,0,9,9,9,2,"V1 was traveling south and negotiating a left curve on a rural roadway. V2 was traveling north and negotiating a right curve on the same rural roadway. V1 front made contact with V2 front, V1 then departed the right side of the roadway striking a tree with its frontal plane. V2 continued on, and did not stop. V1 came to final rest near the impact with the tree heading south.",277.3538386,6,7
27378,2022,14,79,1-14-2022-079-06,6,9,2,18:35,1,2,0,0,0,0,5,2,2,4,"V1 was traveling south in lane 1 on a 4-lane divided roadway approaching an intersection. V2 was traveling east in lane 2 on a 4-lane, one-way roadway approaching the same intersection. Both vehicles entered the intersection and the right side of V1 was contacted by the front of V2. V1 rotated clockwise and came to rest in the intersection facing southwest. V2 came to rest in the intersection facing northeast.",3596.682018,8,7
27379,2022,28,80,1-28-2022-080-06,6,10,5,12:55,2,2,1,1,1,0,5,2,2,0,"V1 was traveling south bound on a two lane, non-divided roadway. V2 was legally parked on the west side of the same roadway facing south. V3 was traveling north bound on the same roadway approaching V1 and V2. V1 departed the roadway to the right, where its frontal plane impacted the rear plane of V2. V1 rotated counter clockwise, returned to the roadway, crossing into the north bound lane, where its right plane impacted the left side of V3. V1 came to final rest in the south bound lane, facing northeast. V2 came to final rest partially blocking the south bound lane. V3 came to final rest in the north bound lane.",39.61181158,3,7
27380,2022,28,81,1-28-2022-081-04,4,10,7,08:46,1,1,0,0,0,0,0,2,2,0,"V1 was traveling south bound on a two lane divided roadway, when a deer entered the lane of travel. V1's frontal plane impacted the animal. V1 came to final rest on the right side of the roadway.",62.20629765,3,7
27381,2022,32,60,1-32-2022-060-02,2,9,7,17:46,1,2,9,97,1,0,8,9,9,2,V1 was traveling South-east negotiating a left curve in lane 1 of a 2 lane undivided roadway. V2 was traveling North-west in lane 1 of the same roadway. V1 departed its lane left where the front plane of V1 contacted the front plane of V2. V1 rotated counterclockwise coming to final rest in the roadway facing north. V2 rotated counterclockwise and came to rest in the roadway facing south.,216.1108865,7,7
27383,2022,16,91,1-16-2022-091-09,9,10,2,22:12,1,1,9,97,2,0,5,2,2,0,V1 was traveling east on a five lane divided roadway in lane three. V1 departed two travel lanes to the left and then the roadway to the left. The front of V1 contacted the concrete traffic barrier. V1 was redirected to its right where it came to final rest in lane two facing generally southeast.,1729.902219,5,7
27384,2022,76,81,1-76-2022-081-04,4,10,7,18:17,1,1,0,0,0,0,0,9,9,0,"V1 was traveling southwest on a two way, two lane, undivided roadway negotiating a slight right curve in the roadway. A deer entered the roadway from the right hand (west) side of the roadway, and V1 struck the animal in the roadway with its frontal plane. V1 came to final rest on the roadway.",40.87878184,3,7
27385,2022,19,144,1-19-2022-144-06,6,10,7,11:25,1,2,1,2,1,0,4,2,2,5,"V1 was traveling east in lane one of a interstate on-ramp, merging into the roadway. V2 was traveling east in lane three of the interstate. V1 merged onto the interstate and then changed lanes into lane three. V1's left plane contacted V2's right plane. Both vehicles came to final rest just past impact on the roadway.",140.3765843,9,7
27386,2022,31,73,1-31-2022-073-03,3,10,1,20:10,2,1,1,1,1,0,6,2,2,0,"V1 was southbound on a two lane, two way, undivided roadway negotiating a right curve. V1 departed the left side of the travel lane, then departed the left side of the roadway impacting a utility marker then a utility pole with the frontal plane causing damage. V1 then rotated clockwise sliding down a ditch coming to final rest facing south.",233.3812035,6,7
27387,2022,31,74,1-31-2022-074-03,3,10,6,19:01,1,1,1,2,2,0,6,2,2,0,V1 was traveling northwest on a two lane roadway negotiating a left curve. V1 departed the right side of the roadway traveling in a ditch and overturned right side leading one quarter turn coming to final rest on the right side in the ditch facing west.,233.3812035,6,7
26281,2022,28,51,1-28-2022-051-04,4,5,2,11:20,3,1,0,0,0,0,0,2,2,0,"V1 was traveling in an eastern direction, on a winding, two lane, non divided roadway with a positive grade. The roadway is bordered on the right side by a steep positive grade embankment, and to the left side by a small creek. A large rock fell down the embankment from the right. V1 traveled over the rock where the rock contacted the undercarriage. The undercarriage of the trailer also contacted the rock. A portion of the trailer then contacted the back of V1. V1 came to final rest on the roadway a short distance from impact.",112.7550135,3,7
26282,2022,28,52,1-28-2022-052-04,4,6,6,06:51,3,1,0,0,0,0,0,2,2,0,"V1 was traveling in a north western direction on a two lane, non-divided roadway while negotiating a slight curve to the left. V1 departed the roadway to the right,where it struck a tree with its frontal plane, and its right plane. V1 continued forward, where it struck a tree with its left plane causing the vehicle to rotate counter clockwise. V1 came to final rest on the right side of the roadway, facing west bound.",112.7550135,3,7
26284,2022,31,44,1-31-2022-044-04,4,6,7,22:52,1,1,0,0,0,0,0,2,2,0,"V1 was eastbound on a four lane, two way, roadway divided by a grass median. The front of V1 impacted a deer causing damage. V1 came to final rest on the south side of the roadway facing east.",241.5072062,6,7
26285,2022,31,45,1-31-2022-045-07,7,6,7,11:26,1,1,0,0,0,0,0,2,2,0,"V1 was westbound on a four lane, two way, roadway divided by a grass median. The front of V1 contacted a tire in the road causing damage to the front end. V1 came to final rest on the north side of the road facing west.",452.8813313,6,7
26286,2022,76,55,1-76-2022-055-04,4,6,1,06:49,3,1,0,0,0,0,0,9,9,0,"V1 was traveling west on a two way, two lane, undivided roadway negotiating a left hand curve in the roadway. A deer entered the roadway from the southern roadside and in an attempt to avoid the deer in the roadway V1 departed the right hand side of the roadway. V1 then contacted a rock wall with its frontal plane. V1 continued off of the roadway contacting an unknown object with its frontal plane before contacting the rock wall again with its right side plane. V1 came to final rest off of the roadway.",30.11477827,3,7
26287,2022,73,53,1-73-2022-053-04,4,6,2,21:24,2,1,0,0,0,0,0,9,9,0,"V1 was traveling northwest on a two lane, two way, undivided roadway when it approached a group of cows in the road. The frontal plane of V1 contacted a cow. Subsequently, the cow struck the left side of V1. V1 came to final rest on the roadway.",264.5835058,3,7
26288,2022,73,54,1-73-2022-054-03,3,6,7,09:52,1,2,1,1,1,0,4,9,9,9,"V1 was traveling north on a two lane, two way undivided roadway approaching an intersection. V2 was traveling south on the same roadway. V1 made a left turn at the intersection to make a u-turn.  V1 re-entered the roadway and the front plane of V1 contacted the front plane of V2. V1 and V2 came to final rest on the roadway.",65.63558934,3,7
27389,2022,10,156,1-10-2022-156-04,4,10,2,18:33,1,2,0,0,0,0,0,2,2,4,"Vehicle #1 was traveling in lane two of a five-lane roadway, non-divided roadway entering a light controlled four-legged intersection. Vehicle #2 was traveling south in lane three of a five lane roadway, non-divided roadway attempting to turn left at the intersection. In the intersection the front of V1 contacted the right side of V2. V1 came rest on the roadway facing north. V2 came to rest on the roadway facing southwest.",432.4567163,4,7
27393,2022,27,74,1-27-2022-074-03,3,10,3,15:02,4,1,0,0,0,0,4,2,2,0,"V1 was traveling north on a two-lane, two-way road that curved slightly to the left with a negative grade. V1 departed the right side of the road where its left front tire impacted a curb and then drove up and over a driveway. The undercarriage of V1 then impacted an embankment and its left side impacted a small pole. V1 reentered the roadway and crossed both lanes before departing the left side of the road and impacting a tree with its front plane. V1 came to rest at the point of final impact, heading west.",40.08669067,3,7
27394,2022,27,75,1-27-2022-075-03,3,10,1,18:32,1,2,0,0,0,0,4,9,9,1,V2 was leading V1 while traveling east in lane two on a divided roadway with three lanes going east and three lanes going west. V2 stopped at the intersection and the front of V1 impacted the rear of V2. Both vehicles came to rest at point of impact heading east.,40.08669068,3,7
27396,2022,18,84,1-18-2022-084-04,4,10,1,20:20,1,1,0,0,0,0,0,2,2,0,"Vehicle #1 was traveling east in lane one of a two-lane, divided roadway without a positive barrier.  The front of V1 contacted an animal.  V1 came to rest near impact, still facing east.",675.5736438,6,7
27398,2022,26,92,1-26-2022-092-06,6,10,4,07:40,1,2,99,99,0,0,0,2,2,1,V1 and V2 were both traveling east in lane three of a four-lane divided interstate. V2 was ahead of V1. V2 began to slow for traffic ahead when the front of V1 impacted the rear of V2. Both vehicles came to rest in their original lane facing east.,878.5629134,10,7
27400,2022,20,186,1-20-2022-186-02,2,10,1,00:09,3,2,2,4,2,0,8,1,2,1,"V1 was traveling north in lane 1 on a 2-lane divided roadway. V2 was traveling north on the same roadway in lane two. V1 began changing lanes from lane one to lane two, while changing lanes the front of V1 impacted the back of V2. V1 then rotated counter-clockwise and rolled right 3-quarter turns and came to rest on its left side facing northwest on the road.  V2 rotated counter-clockwise as it departed the left road edge into the grass median where it rolled right 8-quarter turns and came to rest on it wheels facing northwest in the median.",31.9626892,11,7
26289,2022,25,52,1-25-2022-052-04,4,6,7,15:22,1,2,0,0,0,0,0,9,9,4,V1 was traveling northwest on a two lane two-way roadway. V2 was turning left out of a two-way alley access. The front of V1 contacted the left of V2. V1 came to final rest in the roadway facing northwest. V2 came to final rest in across the roadway facing south.,758.4991387,2,7
26290,2022,33,11,1-33-2022-011-04,4,6,6,16:30,1,2,99,99,0,0,9,2,2,1,"V1 was travelling east on a two lane, two way, non-physically divided roadway in lane one. V2 was stopped in traffic due to a controlled intersection ahead facing east in the same lane as V1. The front left corner of V1 collided with the right rear corner of V2. Both vehicles came to rest in the eastbound lane facing east.",1092.705855,12,7
26291,2022,20,110,1-20-2022-110-07,7,6,2,07:00,1,2,0,0,0,0,0,2,2,1,"V1 was traveling on an on-ramp on a three lane divided highway. V2 was traveling on an on-ramp on a three lane divided highway in front of V1. Due to traffic ahead, the front of V1 impacted the rear of V2. V1 continued across the northbound lanes and came to rest in the center median facing a northwesterly direction. V2 came to rest on the east shoulder facing a northerly direction.",618.9457546,11,7
26292,2022,20,111,1-20-2022-111-03,3,6,2,10:43,2,2,9,97,1,0,8,2,2,4,"V1 was traveling east on a four lane undivided roadway in lane two approaching an intersection. V2 was traveling north on a two lane undivided roadway in lane one stopped at a stop sign. V1 drove into the westbound lane to pass a vehicle in front and then drove back into lane two as it entered the intersection. As V2 entered the intersection, the front of V1 impacted the left side of V2. After impact, the right side of V1 impacted the left rear of V2. V1 came to rest in the middle of the intersection in lane one of the westbound lanes facing north. V2 came to rest on the north side of the intersection in lane one of the northbound lane facing north.",92.6219784,11,7
26294,2022,20,113,1-20-2022-113-08,8,6,6,03:55,3,1,2,4,1,0,4,2,2,0,"V1 was traveling east on an undivided two lane road in lane one. Due to a pig on the road, the front of V1 impacted the pig. V1 began to lose control and departed the south road edge. V1 began to roll right nine quarter turns, before impacting a cable fence. V1 came to rest on the passenger side facing a easterly direction.",89.465734,11,7
26295,2022,15,15,1-15-2022-015-02,2,6,4,11:10,1,1,2,5,1,0,3,9,9,0,"V1 was traveling west on a two lane roadway. A non-contact vehicle was overtaking V1 on the left. V1 steered right, departed the right curb edge and its front plane contacted a wooden utility pole. V1 came to rest partially off the road facing west.",25.68363404,1,7
26296,2022,26,75,1-26-2022-075-09,9,6,7,22:02,2,1,99,99,0,0,9,9,9,0,"V1 was traveling west in the number 1 lane of a 2 lane undivided roadway. The roadway became a divided roadway with a center median as V1 traveled forward. V1 departed the roadway to the left where the front of V1 impacted a curb. V1 traveled in a southerly direction where the front of V1 impacted a tree. V1 rotated counter-clockwise after impacting the tree and came to rest facing southerly on the center median, against the tree.",5633.075106,10,7
26297,2022,26,76,1-26-2022-076-04,4,6,7,22:30,1,2,1,1,2,0,6,9,9,4,"V1 was traveling southbound in the number 1 lane of a 5 lane undivided roadway, approaching an intersection. V2 was traveling northbound in the number 2 lane of a 5 lane undivided roadway, preparing to turn left at an intersection. V1 continued straight into the intersection. V2 was turning left in the intersection. The front of V1 impacted the right side of V2. V1 continued traveling and never stopped at the scene. V2 rotated clockwise and came to rest in the intersection facing northerly.",4185.643264,10,7
26298,2022,21,38,1-21-2022-038-08,8,6,3,13:09,3,2,4,41,3,1,3,2,2,1,"V1 was traveling east on a one way trafficway in lane 1 (of one lane). V2 was traveling in the same direction on the same roadway ahead of V1 in lane 1. The front end of V1 contacted the back end of V2, and V1 caught fire. V2 then departed the road on the right and descended an embankment where its front end contacted a tree. V1 came to rest on its wheels facing a southeasterly direction on the right shoulder. V2 came to rest on its wheels facing an easterly direction on the roadside.",844.7695197,11,7
26299,2022,21,39,1-21-2022-039-02,2,6,6,11:00,2,2,2,4,2,0,8,2,2,5,V1 was traveling south on a physically divided trafficway (median strip with positive barrier) in lane 1 (of five lanes). V2 was traveling in the same direction on the same roadway in lane 2 (of five lanes). V1 departed its lane on the left and the left side of V1 contacted the right side of V2. V1 continued in a southerly direction and began to rotate clockwise until it departed the roadway on the right and its front end contacted a guardrail. V1 came to rest on its wheels facing a northwesterly direction across lanes 1 and 2. V2 was driven to lane 4 and stopped.,55.26415879,11,7
26300,2022,27,48,1-27-2022-048-07,7,6,3,07:46,1,2,0,0,0,0,0,9,9,1,"V2 and V1 were traveling south on a two-lane, two-way road that curved slightly to the right. V2 stopped for traffic and the front of V1 impacted the rear plane of V2. Both vehicles came to rest at the point of impact heading south.",370.5248895,3,7
26301,2022,27,49,1-27-2022-049-06,6,6,4,14:19,2,3,3,10,2,1,3,2,2,4,"V1 was traveling northbound in lane two of a four-lane, two-way road. V2 was traveling south in lane two of the same road. V3 was waiting in a driveway heading east waiting to enter traffic from a driveway. V1 turned left, across the path of V2. The front of V2 impacted the right side of V1. V2 rotated clockwise and  came to rest in the southbound lanes facing west. V1 rotated clockwise and its left plane impacted the front of V3. V1 came to rest in the south bound lanes facing north. V3 came to rest at points of impact facing east.",108.075329,3,7
26303,2022,29,9,1-29-2022-009-07,7,6,4,06:46,1,2,0,0,0,0,0,9,9,4,"Vehicle 1 was traveling south on a 2-lane roadway approaching an intersection. Vehicle 2 was traveling east on a 2-lane roadway approaching the same intersection. As V1 continued straight through the intersection, V2 turned left and the right side of V1 was contacted by the front of V2. Both vehicles came to rest in the intersection.",5761.974881,2,7
26304,2022,22,13,1-22-2022-013-01,1,6,5,00:41,7,1,3,17,5,2,1,2,1,0,"V1 was traveling west on a two-way, non-divided roadway and drifted to the right side of the roadway prior to the driver steering to the left as a corrective measure. V1 initiated a counter-clockwise yaw and traversed the centerlines. The frontal plane impacted a rock retaining wall (Event 1) The right rear rim gouged the roadway surface (Event 2) just prior to its front plane impacting a fence (Event 3). The right side plane impacted and fractured a utility pole (Event 4) as the right rear tire impacted the curb (Event 5). V1 initiated a two-quarter turn rollover sequence (Event 6), leading with its right side. During the rollover, the frontal plane impacted a small tree (Event 7). V1 came to rest on its roof and facing southwest.",43.81514658,12,7
26307,2022,20,114,1-20-2022-114-04,4,6,6,23:50,1,2,1,2,1,0,4,2,2,1,"V1 and V2 were traveling south on a undivided six lane road in lane two, V1 was traveling behind V2. V2 was stopped and the front of V1 impacted the rear of V2. Both vehicles came to rest in lane two facing a southerly direction.",462.8215031,11,7
26313,2022,54,56,1-54-2022-056-08,8,7,1,05:42,4,1,3,10,1,1,3,1,1,0,"V1 was traveling east on a two way, two lane, undivided roadway. V1 lost control and departed the right hand (south) side of the roadway contacting a mailbox post with its frontal plane. V1 continued forward making contact with an embankment and a utility pole with its front plane. V1 continued forward rotating in a clockwise direction overturning, with its left side leading, two quarter turns before coming to a final rest partially off of the roadway on its top plane.",179.6206875,9,7
26314,2022,54,57,1-54-2022-057-04,4,6,2,14:06,1,2,0,0,0,0,0,2,2,4,"V1 was traveling east on a two-way, two lane undivided roadway, approaching a stop sign controlled intersection. V2 was traveling north, on a median divided roadway, with two lanes in the same direction, approaching the same intersection as V1. Both vehicles entered the intersection. The right side plane of V1 contacted the front plane of V2. V1 and V2 continued forward with V1 rotating in a counter clockwise direction and V2 rotating in a clockwise direction. Both V1 and V2 came to a final rest on the roadway.",394.0644504,9,7
26315,2022,11,41,1-11-2022-041-01,1,6,3,02:20,1,1,1,1,1,0,2,9,9,0,"V1 was traveling north on a two lane, two way undivided roadway in lane one.  V2 was legally parked against the right curb facing north on the same roadway. The front of V1 contacted the rear plane of V2.  Both vehicles moved north to final rest off the right road edge facing northeast.",229.8642802,8,7
