CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
11232,2018,31,47,1-31-2018-047-04,4,8,5,13:52,1,2,0,0,0,0,0,2,2,4,V1 was traveling southbound on a two lane undivided unmarked roadway through an intersection. V2 was traveling eastbound on a two lane undivided unmarked roadway through an intersection. The front of V2 impacted the right side of V1 causing damage to both. V1 spun counter-clockwise and exited the north east side of the roadway and V2 came to final rest on the east side of the intersection.,341.042852,6,3
11233,2018,31,48,1-31-2018-048-06,6,8,7,19:43,1,1,9,97,1,0,8,2,2,0,V1 was southbound on a two lane undivided roadway. V1 departed the right side of the roadway impacting a line of shrubs and foliage and coming to final rest 12 meters south of the point of impact facing south.,211.868611,6,3
11234,2018,14,47,1-14-2018-047-04,4,8,6,8:04,1,1,0,0,0,0,0,2,2,0,"V1 was headed eastbound on a two lane divided roadway, and an animal moved into V1's path from the right side.The animal struck the right side of V1.",7055.655077,8,3
11235,2018,26,99,1-26-2018-099-02,2,8,3,18:35,1,2,3,17,4,2,3,2,1,9,"V1 and V2 were traveling northbound on a seven lane interstate in the number seven lane. V1 departed the lane to the right hand side and proceeded to depart the roadway right. V1 then returned to the roadway and crossed all lanes of traffic to the left, in a counterclockwise rotation, its front end impacting the front end of V2, which was still traveling in lane 7.",45.70219738,10,3
11236,2018,26,100,1-26-2018-100-05,5,8,3,23:55,3,2,3,10,1,1,4,1,1,0,V1 was traveling westbound in the number 2 lane of a 2 lane road while towing a trailer. V2 was traveling eastbound in the number 2 lane of a 2 lane road. The trailer of V1 impacted the curb of the center median. The front of V1 impacted the curb. V1 traveled over the center median where the front of V2 impacted the right side of V1. V1 trailer rotated and impacted the left side of V2.,89.2762078,10,3
11237,2018,26,101,1-26-2018-101-02,2,8,5,3:30,2,1,2,4,1,0,8,2,2,0,V1 was negotiating a curve traveling southbound on a two lane road in the number one lane. V1 departed the roadway on the left side and the front of V1 impacted a utility pole. After the impact V1 rotated clockwise and the left side of V1 impacted a fence.,45.70219738,10,3
11238,2018,22,50,1-22-2018-050-06,6,8,4,15:50,2,1,1,1,1,0,6,9,9,0,"V1 was eastbound on a two lane, two way, undivided highway. V1 left the roadway on the right side. The right side of V1 contacted a barbed wire fence. The front of V1 struck a fence post. V1 continued through the fence causing damage to the left side of the vehicle. The undercarriage of V1 contacted surface rocks damaging the undercarriage.",180.2000929,12,3
11239,2018,13,90,1-13-2018-090-04,4,8,5,21:06,1,1,0,0,0,0,0,2,2,0,"Vehicle 1 was southbound on a highway and approaching an exit ramp. The driver of V1 attempted to change lanes with the intention of exiting the highway. The exit lane was occupied by a non-contact vehicle. V1 was unable to enter the exit lane, departed the roadway on the right side and the front of V1 contacted an impact attenuator.",7170.216462,7,3
11240,2018,13,91,1-13-2018-091-02,2,8,5,18:53,1,1,3,22,1,1,3,9,1,0,Vehicle 1 was eastbound and approaching an intersection in a left turn only lane. The driver of V1 attempted to go straight through the intersection and departed the roadway on the north-east corner. The front of V1 contacted a signal pole.,89.45245452,7,3
11242,2018,17,95,1-17-2018-095-10,10,7,5,16:04,1,1,99,99,0,0,9,9,9,0,V1 was traveling westbound on a four lane two way roadway with a grass median. The front of V1 struck a deer.,3678.103352,4,3
11243,2018,17,96,1-17-2018-096-07,7,7,4,21:53,1,2,1,1,1,0,5,1,9,1,"V1 and V2 were traveling southbound on a two lane, two way roadway.  The front of V1 contacted the back of V2.",710.4385509,4,3
11244,2018,66,44,1-66-2018-044-04,4,8,4,10:58,1,2,0,0,0,0,0,2,9,1,"Vehicle 1 and vehicle 2 were traveling west, both in Lane 1 on a 4 lane trafficway with a positive barrier separating the east and west bound lanes. V1 was in front V2. V2's front plane struck the rear plane of V1.",186.3166705,6,3
11245,2018,18,48,1-18-2018-048-10,10,8,1,19:45,1,2,2,5,2,0,6,2,2,4,"Vehicle #1 was traveling north in Lane 4 of a divided roadway with 4 northbound lanes, attempting to make a left hand turn to continue west.  Vehicle #2 was traveling south in Lane 3 on the same roadway with 4 southbound lanes.  The front of V2 struck the right side of V1.",6394.948631,6,3
11246,2018,17,97,1-17-2018-097-08,8,8,7,8:45,1,1,9,97,1,0,8,9,9,0,"V1 was traveling westbound on a two lane, two way roadway. V1 entered into a counter-clockwise yaw, crossed over the eastbound lane and departed the roadway to the left where it rolled four quarter turns to the left.",85.03462304,4,3
11247,2018,33,71,1-33-2018-071-08,8,8,7,4:58,2,1,0,0,0,0,3,1,1,0,"V1 was traveling south on a 2-lane undivided roadway. V1 departed the road to the left. The wheels of V1 contacted a curb, then the front end of V1 contacted a utility pole.",80.21948316,12,3
11248,2018,33,72,1-33-2018-072-09,9,8,7,13:36,2,3,1,1,1,0,4,2,2,1,"Vehicles #1, #2 and #3 were traveling northeast. V2 and V3 came to a stop at a stoplight, and the front  of V1 contacted the back  of V2, pushing it forward. The front of V2 contacted the back of V3.",414.7913935,12,3
11249,2018,28,55,1-28-2018-055-03,3,8,5,6:13,1,1,1,1,2,0,4,2,2,0,"V1 was west bound on a two lane non divided roadway, when a deer entered the roadway. V1's frontal plane impacted the deer.",39.83100476,3,3
11250,2018,21,91,1-21-2018-091-01,1,6,3,6:30,2,1,3,9,1,1,1,9,9,0,"V1 was traveling eastbound on a 2 lane undivided roadway when it departed the roadway on the right. V1 returned to the roadway and began to rotate counterclockwise. V1 departed its lane, crossing over the westbound lane and departed the roadway on the left, rolling over (4 quarter turns, leading right). V1 came to rest against a chain link fence.",106.531934,11,3
11251,2018,30,59,1-30-2018-059-03,3,6,1,18:29,1,2,1,3,6,0,4,2,2,1,Vehicle 1 and 2 were traveling eastbound on a roadway. Vehicle 2 stopped for traffic. Vehicle 1's front end made contact with Vehicle 2's rear end.,821.2408686,10,3
11252,2018,30,60,1-30-2018-060-06,6,8,5,13:18,1,2,1,1,1,0,3,1,9,4,Vehicle 1 was attempting to make a left hand turn onto the roadway from a private drive. Vehicle 2 was heading northbound in the #2 lane of a five-lane with a continuous left turn lane roadway. Vehicle 1's left side made contact with Vehicle 2's front end.,1090.038035,10,3
11253,2018,20,104,1-20-2018-104-01,1,6,7,1:50,3,1,2,9,1,0,1,1,2,0,V1 was traveling south on a two lane undivided roadway with traffic in opposite directions. V1 departed its lane to the left and then the left side of the roadway and the front of V1 collided with a drainage culvert on the east side of the roadway. The collision with the culvert caused V1 to become airborne and rotate in such a fashion that the roof of V1 collided with a tree. The collision with the tree caused V1 to shear in half at a point just behind the front seats. The rear half of V1 came to final rest wrapped around the impacted tree. The front half of V1 continued south and collided with the ground coming to final rest in an agricultural field on its driver side facing in a westerly direction.,100.7294516,11,3
11254,2018,27,50,1-27-2018-050-10,10,8,6,8:43,1,2,0,0,0,0,0,9,9,1,"V1 and V2 were traveling west on a five-lane, one-way street in lane three.  The front of V1 impacted the rear of V2.",297.0915197,3,3
11256,2018,11,25,1-11-2018-025-01,1,8,4,1:29,3,2,3,17,2,1,1,1,9,2,"V1 was traveling westbound in lane 2 of the eastbound lanes of a two lane median divided roadway. V2 was traveling eastbound in lane 2 of the same roadway. The front of V1 Contacted the front of V2.  V1 then rolled 3 quarter turns to the right, coming to rest in the median.  V1 then caught fire.",147.1165894,8,3
11257,2018,11,26,1-11-2018-026-01,1,8,1,1:08,1,2,2,5,3,0,1,1,9,4,"Vehicle #1 was traveling East on a two-way, six lane, divided highway with an unprotected median as it approached an intersection. Vehicle #2, was traveling in the opposite direction on the same roadway and attempting to make a left turn at the intersection. Vehicle #1's frontal plane struck Vehicle #2's frontal plane. Vehicle #1 came to final rest with the front wheels up on the curb.",147.1165894,8,3
11258,2018,77,15,1-77-2018-015-09,9,8,3,16:45,6,2,1,1,2,0,3,2,9,0,"V1 and V2 were traveling north on a 2 lane undivided road. V1 turned right into a private gravel driveway. An uninvolved 3rd vehicle had slowed behind V1 on the roadway while V1 made their turn. V2 was traveling north as well and was behind the uninvolved vehicle. V2 swerved off the right side of the road and crossed a grassy area impacting V1 on the right side with V2's front. This caused a secondary slap impact on the right side V1 vs left side of V2, and another impact as V1 rotated and struck a tree, hitting its left side. V2 then continued on veering right and hitting an embankment with its undercarriage.",4652.802089,9,3
11259,2018,77,16,1-77-2018-016-06,6,8,4,11:52,1,2,0,0,0,0,6,2,9,4,"V1 was traveling east on a five lane divided traffic way. V2 was traveling east on a three lane interstate exit ramp and was turning left to travel west on the five lane divided traffic way that V 2 was traveling on. As V2 was turning left at the intersection, its front struck the right side of V2.",573.6701253,9,3
11260,2018,59,59,1-59-2018-059-10,10,9,1,2:57,3,1,0,0,0,0,0,2,2,0,V1 was southbound on two-lane roadway. V2 was parked on the east side of the two-lane roadway facing south. V3 was parked on the west side of the two-lane roadway facing south. V4 was parked in front of V3 on the west side of the two-lane roadway facing south. V1 departed the original travel lane on the left side. The left rear side of V1 contacted the right side of V2. V1 then returned to the original travel lane and departed the original travel lane on the right side. The right side of V1 contacted the left side of V3. V1 continued southbound where the front of V1 then collided with the back of V4. V1 came to final rest after colliding with V4.,5206.841392,6,3
11261,2018,23,96,1-23-2018-096-03,3,8,4,16:10,1,2,1,1,1,0,4,2,2,1,V1 and V2 were east on two lane undivided roadway.  V2 was stopped to make a left turn at the intersection and the front end of V1 made contact with the back end of V2.,152.2241948,5,3
11262,2018,23,97,1-23-2018-097-03,3,8,6,7:51,2,2,0,0,0,0,0,2,2,4,"V1 traveled north on a 2 lane undivided roadway attempting to turn left to continue westbound.  V2 was traveling east on a two lane undivided roadway approaching the intersection. The front end of V1 contacted the right side of V2.  The force of the impact caused V2 to depart the roadway to the right, where it struck a pole with its left side.",152.2241948,5,3
11263,2018,23,98,1-23-2018-098-04,4,8,6,12:40,1,2,0,0,0,0,0,2,2,1,V1 and V2 were east on a three lane undivided roadway in lane one.  V1 was stopped for traffic. The front of V2 struck the rear plane of V1.,463.552182,5,3
11264,2018,28,56,1-28-2018-056-09,9,8,3,14:30,6,1,1,1,1,0,4,9,9,0,"V1 was west bound on a two lane non divided roadway, when V1 attempted to avoid a deer. V1 started to loose control, and rotated counter clockwise as it left the road to the right. V1 impacted a drainage depression with the right plane. This caused the vehicle to rotate clockwise. V1 then impacted a large stone with its undercarriage. V1 impacted the embankment with its frontal plane.  V1 then impacted a tree with its frontal plane. This impact lifted the vehicle, and uprooted the tree. V1 then impacted an additional tree with its left plane, and impacted the ground with its right plane before coming to final rest leaning against the last tree.",413.0081071,3,3
11265,2018,54,9,1-54-2018-009-08,8,8,5,8:35,4,1,1,2,2,0,4,1,9,0,"V1 was traveling northbound on a two lane, non-divided roadway. The driver of V1 was attempting to negotiate a sharp left curve as V1 departed the right side of the roadway. V1 impacted four (4) separate trees, mostly with the frontal plane, before coming to rest.",346.4099382,9,3
11266,2018,73,15,1-73-2018-015-04,4,8,7,10:38,1,1,1,1,1,0,0,9,9,0,"V1 was exiting an interchange, passing through an intersection, heading northbound. V2 was approaching the same intersection, heading southbound, on a two-way, two lane roadway. The front of V1 made contact with V2.",341.8859218,3,3
11267,2018,25,54,1-25-2018-054-01,1,8,3,5:30,1,2,2,9,1,0,1,1,9,2,"V1 was traveling east on a two lane, non-divided roadway. V2 was traveling west on the same roadway. V1 departed its travel lane to the left side. The front of V1 contacted the front of V2.",64.35608625,2,3
11268,2018,25,55,1-25-2018-055-04,4,9,1,20:57,1,2,0,0,0,0,0,1,2,4,V1 was traveling south on a roadway approaching a roundabout. V2 was traveling in the roundabout. V1 entered the roundabout and its left side was impacted by the front V2.,1063.195478,2,3
11269,2018,32,112,1-32-2018-112-06,6,8,3,16:45,2,1,1,1,2,0,6,2,2,0,"V1 was traveling north on a two-lane undivided roadway, negotiating the left hand curve. V1 departed the road to the right, impacting a small tree and a wire fence with the front plane.",1793.975894,7,3
11270,2018,32,113,1-32-2018-113-06,6,8,6,17:37,1,2,1,1,2,0,4,2,1,5,"V1 was traveling north on an entrance ramp to a two lane highway. V2 was traveling north on lane 1 of the two lane highway. As V1 attempted to merge onto the highway the front of V2 contacted the left side of V2. V2 then began to rotate counter clock wise across both lanes of the highway, and came to rest in the grassy median facing southbound.",1793.975894,7,3
11271,2018,32,114,1-32-2018-114-03,3,8,2,20:17,1,1,2,4,1,0,6,1,2,0,"V1 was traveling east on a four lane with grass median roadway, attempting to turn right to continue south. After turning right, V1 departed it's lane of travel to the left, crossed all travel lanes and departed the roadway to the left. V1 drove onto the raised median and impacted a light pole with its front.",1351.591664,7,3
11272,2018,12,51,1-12-2018-051-09,9,8,6,1:28,1,1,0,0,0,0,4,2,1,0,"Vehicle #1 was traveling east bound on a two lane undivided roadway. V1 departed the roadway on the right side, striking a tree with its front end.",1299.596075,9,3
11273,2018,12,52,1-12-2018-052-04,4,8,3,9:00,2,3,0,0,0,0,0,2,2,1,"Vehicle #1, Vehicle #2, and Vehicle #3 were northbound on a two-lane undivided roadway. V1's front plane struck the rear plane of V2. V2's front plane then struck the rear plane of V3.",944.608825,9,3
11274,2018,48,10,1-48-2018-010-06,6,8,2,14:52,5,1,1,2,1,0,4,2,2,0,"V1 was traveling south in lane 2 of a five-lane roadway. V1 departed its travel lane to the left and continued off the roadway on the east side.  The LF wheel impacted a curb.  The front of V1 then impacted a tree.  V1 was redirected to the southwest and crossed all travel lanes, departing the west side of the roadway.  The RF wheel impacted a curb.  The front of V1 then impacted a tree.  V1 then rotated clockwise and rolled onto its left side.",320.4163014,12,3
11275,2018,52,53,1-52-2018-053-04,4,8,4,15:54,1,2,0,0,0,0,0,2,2,1,V2 was stopped in traffic.  V1 was southbound traveling in the same lane.  V1 was traveling at a higher rate of speed.  The front end of V1 made contact with the back end of V2.,549.2646548,12,3
11276,2018,16,99,1-16-2018-099-06,6,8,4,14:54,1,2,1,1,1,0,6,2,2,1,V1 and V2 were eastbound on the interstate. V2 was slowing for traffic ahead while traveling in the far right lane. V1 was traveling in the same lane. The front of V1 collided with the rear of V2. Both vehicles came to final rest at point of impact.,916.2108887,5,3
11278,2018,10,63,1-10-2018-063-07,7,9,7,15:15,1,2,0,0,0,0,0,2,2,4,"V1 was driving northbound approaching an intersection, V2 was driving southbound approaching the same intersection. V1 made a left hand turn and the front plane of V1 impacted the front plane of V2.",200.3695097,4,3
11279,2018,66,45,1-66-2018-045-05,5,8,3,3:30,2,2,1,1,2,0,4,2,2,0,"V1 was traveling east on a two lane two way undivided roadway. V2 was westbound on the same roadway. The front of V1 contacted a cow that was in the roadway. After impacting the cow, V1 traveled northeast and the front of V1 contacted the front of V2.",150.8280989,6,3
11280,2018,19,86,1-19-2018-086-04,4,8,4,19:46,1,2,99,99,0,0,9,9,9,1,V1 was traveling southeast approaching an intersection. V2 was stopped at the same intersection. V1's front plane contacted V2's rear plane.,557.646579,9,3
11281,2018,19,87,1-19-2018-087-07,7,8,4,7:16,1,2,1,1,1,0,6,2,2,4,V1 was traveling northbound attempting to make a left turn. V2 was traveling southbound . V1's right plane was contacted by V2's front plane.,764.6659459,9,3
11282,2018,27,51,1-27-2018-051-10,10,8,7,12:21,5,1,0,0,0,0,0,9,9,0,"V1 was traveling east on a two-lane, two-way road that curved left. V1 steered left to avoid impacting an animal in the road and departed the left side of the road. V1 impacted several trees and the ground before coming to rest in a wetland area.",3559.695288,3,3
11283,2018,14,48,1-14-2018-048-06,6,8,1,15:48,2,3,9,97,1,0,5,2,2,1,"Vehicle #1 and Vehicle #2 were traveling south on a three lane with continuous left turn lane roadway; V1 was ahead of V2. Vehicle #3 was traveling north on the same roadway. A non-contact vehicle slowed rapidly in front of V1, and V1 and V2 made unknown avoidance maneuvers. The front of V2 impacted the back of V1, then debris from the impact contacted an unknown plane of V3.",6152.447469,8,3
11284,2018,17,98,1-17-2018-098-03,3,8,3,14:40,3,2,1,1,1,0,4,9,9,9,"V1 and V2 were traveling eastbound on a four lane two way roadway with a grass median, V1 in Lane 2, V2 to the right of V1 in Lane 1. V1 began a clockwise yaw and the front of V1 contacted the front of V2. V1 then began a counterclockwise yaw, departed the roadway to the right, contacting a guardrail with it's right side. The left side of V1 contacted the right side of V2.",162.9128892,4,3
11285,2018,17,99,1-17-2018-099-09,9,8,3,8:38,1,2,1,1,1,0,0,9,9,4,"V1 was traveling eastbound in Lane 2 of a four lane, two way roadway attempting a left hand turn to continue north.  V2 was traveling westbound on the same roadway, in Lane 1.  The front of V1 contacted the front of V2.",676.2215043,4,3
11286,2018,17,100,1-17-2018-100-03,3,8,4,9:41,1,2,1,2,2,0,6,9,9,4,V1 was traveling northbound on a two way two lane roadway. V2 was traveling westbound on a four lane two way roadway. The front of V2 contacted the right side of V1 in the intersection.,162.9128892,4,3
11287,2018,24,65,1-24-2018-065-03,3,8,2,11:05,2,3,5,38,5,3,3,9,9,1,"V1 was stopped in the westbound lanes of a four-lane roadway attempting a left-hand turn. V2 was traveling westbound in the same lane when the front of V2 struck the rear of V1. After the initial impact, V2 traveled into the eastbound lanes where the front of V2 struck the front of V3.",371.1008418,1,3
11288,2018,24,66,1-24-2018-066-04,4,9,7,5:00,1,1,0,0,0,0,0,2,2,0,V1 was traveling North on a two lane two-way roadway.  V2 was legally parked facing North on the right side of the same roadway when the front of V1 contacted the back of V2.,1134.838044,1,3
11290,2018,26,103,1-26-2018-103-03,3,8,3,15:25,1,2,99,99,0,0,4,2,2,1,V1 and V2 were traveling east on a 4 lane highway in the number 3 lane. V2 was stopped due to traffic. The front of V1 impacted the back of V2.,628.2384688,10,3
11291,2018,26,104,1-26-2018-104-02,2,8,2,16:05,5,5,4,26,5,1,3,2,2,1,"V1, V2, and V3 were traveling eastbound on a 4 lane interstate in the number 3 lane. V4 was traveling eastbound in the number 2 lane. V5 was traveling eastbound in the number 4 lane. The front of V1 impacted the rear of V2. V2 started to rotate counter clockwise and the front of V2 impacted the rear of V3. V2 continued to rotate counter clockwise into the number 2 lane where the right of V2 impacted the left side of V4. V2 continued rotating counter clockwise towards the number 4 lane where the front of V5 impacted the right side of V2. V2 departed the travel lanes and the rear of V2 impacted a concrete traffic barrier and came to rest.",25.02611739,10,3
11292,2018,31,49,1-31-2018-049-02,2,8,3,20:00,4,1,3,22,1,1,3,2,1,0,V1 was traveling northbound on a two lane undivided roadway. V1 departed the east side of the roadway traveling down and embankment and striking rocks with the front and undercarriage causing damage. After the initial impact V1 became airborne in a counter clockwise yaw. V1 traveled roughly 16 meters before landing and overturning right side leading 4 quarter turns. V1 came to final rest facing northwest on top of a pile of wood.,271.4390529,6,3
11293,2018,33,73,1-33-2018-073-10,10,8,1,21:59,2,1,99,99,0,0,9,9,2,0,"Vehicle #1 was traveling south. V1 departed the road to the right and the right side of V1 contacted a tree. V1 continued off road and the front plane of V1 contacted a tree. V1 rotated clockwise and re-entered the roadway backwards, then came to rest just off the road to the left.",1894.942456,12,3
11294,2018,29,54,1-29-2018-054-05,5,9,7,17:21,1,2,1,1,1,0,4,9,9,1,V2 was traveling west in the first lane of a two lane roadway. V1 was traveling behind V2 headed west in the first lane. V2 braked to avoid a collision with another vehicle that crossed in front of it's path. The front of V1 contacted the back of V2.,13.78400808,2,3
11295,2018,29,55,1-29-2018-055-09,9,8,4,3:50,1,1,1,1,1,0,0,9,9,0,V1 was traveling on a two lane roadway heading north. V1 attempted to make a right turn to travel southbound but lost control. The right side plane of V1 impacted the guardrail face. V1 came to rest at guardrail facing north.,822.5812849,2,3
11296,2018,29,56,1-29-2018-056-04,4,8,5,16:35,1,2,0,0,0,0,0,9,9,1,V2 was traveling westbound in the first lane of a two lane roadway entering the rotary (roundabout). V1 was traveling westbound in the same lane behind V2. The front plane of V1 impacted the rear plane of V2.,760.1252428,2,3
11298,2018,18,49,1-18-2018-049-04,4,8,5,17:50,2,2,1,2,1,0,6,2,2,4,"Vehicle #1 was traveling eastbound attempting to make a left hand turn to continue north.  Vehicle #2 was traveling west on the same roadway.  The front plane of V2 struck the right plane of V1.  Subsequently, the RF wheel of V1 struck an unknown object.",530.8367331,6,3
11299,2018,18,50,1-18-2018-050-03,3,8,4,7:47,3,2,2,5,2,0,6,2,2,4,"Vehicle #1 was traveling north on a two-lane undivided roadway.  Vehicle #2 was traveling east on the intersecting two-lane undivided roadway roadway. The left side of V1 contacted the front of V2.  The vehicles rotated toward each other and the left of V1 contacted the right of V2 in a second impact.  V1 departed the road to the right, its left side contacting a utility marker.",161.6146335,6,3
11300,2018,22,51,1-22-2018-051-09,9,8,7,1:11,1,1,0,0,0,0,0,9,9,0,"V1 was eastbound on a two lane, two way road. V2 was legally parked on the south side of this road facing east. The front of V1 struck the rear of V2.",481.7212669,12,3
11301,2018,22,52,1-22-2018-052-04,4,8,2,12:18,1,2,0,0,0,0,6,9,9,4,"V1 was westbound on a three lane, two way road approaching an intersection. V2 was northbound on a five lane road approaching the same intersection. The front of V1 struck the right side of V2.",414.0475427,12,3
11302,2018,30,61,1-30-2018-061-07,7,7,7,0:32,1,2,0,0,0,0,0,2,2,5,Vehicle 1 and Vehicle 2 were traveling southbound on a physically divided roadway. Vehicle 1 was traveling in the #3 lane. Vehicle 2 was traveling in the #4 lane. Vehicle 1 attempted to merge over into the #4 lane. Vehicle 1's left side made contact with vehicle 2's right side.,9707.902312,10,3
11303,2018,21,92,1-21-2018-092-01,1,3,6,21:46,3,1,6,75,1,1,1,1,1,0,"V1 was traveling Westbound on an interstate when it departed the roadway to the right. The front end of V1 contacted a sign post. V1 continued westbound and the front end of V1 contacted a guard rail. V1 then overturned 4 quarter turns, leading left before coming to final rest on an off-ramp.",19.31832144,11,3
11305,2018,21,94,1-21-2018-094-09,9,8,2,9:25,1,2,0,0,0,0,4,2,2,4,"V1 was traveling westbound on a five-lane with continuous turn lane. V2 was traveling southbound on a two-lane undivided intersecting roadway, attempting to make a right hand turn to continue west. Tthe front end of V1 contacted the left side of V2.",1110.943015,11,3
11306,2018,20,105,1-20-2018-105-01,1,8,5,16:50,2,2,5,35,2,2,1,9,2,0,"V1 was traveling east, negotiating a slight right curve, in the number two lane of a four lane roadway composed of two eastbound travel lanes and two westbound travel lanes separated from each other by a raised concrete curb and a dirt/grass median. V2 was traveling in the number two westbound lane on the same roadway. V1 departed the left side of the roadway onto a dirt grass median, the front of V1 struck a sign supported by a metal pole in the median. V1 traveled north in a counter clockwise yaw, across the median and re-entered into the number two westbound lane of the roadway. The front of V2 collided with the right side of V1. The collision with V1 caused V2 to rotate clockwise approximately 180 degrees. V2 came to final rest facing northeast in the number one westbound lane of the roadway. After colliding with V2, V1 continued to travel north and came to final off the roadway facing north.",113.1037665,11,3
11308,2018,15,101,1-15-2018-101-01,1,8,4,11:24,3,2,3,10,3,1,1,2,2,0,V1 was traveling northbound in lane one of a two-way roadway with two lanes of travel in each direction and a left turn lane.  V2 was traveling on the same roadway in lane two.  V1 departed this roadway on the right side and contacted a street sign pole and a tree with its right frontal plane.  V1 then entered back onto the roadway and contacted V2's right side plane with its left side plane.,37.40486922,1,3
11309,2018,15,102,1-15-2018-102-04,4,8,2,17:54,2,2,0,0,0,0,0,2,2,4,"V1 was traveling northbound in the right lane on a two way roadway with two lanes of travel in each direction. V2 was traveling southbound in the left lane on a two way roadway with two lanes of travel in each direction, Attempting to make a left hand turn to continue east. The front plane of V2 struck the left plane of V1. After the initial impact, V1 traveled forward and the front plane of V2 struck the left plane of V1.",1445.419123,1,3
11310,2018,21,95,1-21-2018-095-05,5,8,5,2:20,2,2,3,14,1,1,3,2,2,9,"V1 and V2 were traveling westbound on a five lane with continuous turn lane roadway, V2 ahead of V1.  V2 (M/H truck with trailer) was making a U-turn from westbound to eastbound.  The front end of V1 came into contact with the back end of V2's trailer. V1 departed the roadway to the right, its front/right wheel striking the curb.",24.61699569,11,3
11311,2018,13,93,1-13-2018-093-03,3,9,7,13:05,1,2,0,0,0,0,0,2,2,4,Vehicle 1 was traveling south in lane 2 of a non-positive barrier roadway with four southbound lanes. Vehicle 2 was traveling west in lane 1 of the crossing non-positive barrier roadway with three westbound lanes. The front end of V2 struck the left side of V1.,1541.576919,7,3
11312,2018,10,64,1-10-2018-064-03,3,8,4,8:35,1,2,9,97,1,0,5,2,2,4,"V1 was traveling east on a two lane two way roadway, approaching an intersection.  V2 was traveling south on a two way, two lane, roadway passing through the same intersection.  The front of V1 made contact with the right side of V2.",41.91764535,4,3
11316,2018,26,105,1-26-2018-105-05,5,8,4,22:40,1,2,2,9,1,0,4,1,2,6,V1 was traveling westbound in the # 2 lane of a 5 lane with a continuous left turn lane roadway. V2 was traveling eastbound in the # 2 lane on the same roadway. V2 departed the lane to the left and attempted to return to their side of the road when the front of V1 impacted the left of V2.,48.8868585,10,3
11320,2018,11,27,1-11-2018-027-03,3,7,2,18:40,2,2,0,0,0,0,4,2,2,4,V1 was traveling southbound on a 2-lane undivided roadway attempting to turn left at an intersection.  V2 was traveling westbound in lane 1 of 4-lane not physically divided roadway attempting to crossover the same intersection.  The front of V1 contacted the right side of V2.,1313.736778,8,3
11321,2018,11,28,1-11-2018-028-03,3,8,2,4:30,1,2,99,99,0,0,9,2,2,1,V2 was traveling east in lane 1 of a three lane divided roadway when it slowed due to traffic ahead. V1 was traveling behind V2 in the same lane when V1's front plane struck 2's rear plane.,1313.736778,8,3
11323,2018,77,18,1-77-2018-018-07,7,8,3,12:19,5,2,3,19,1,1,3,2,2,4,"Vehicle 2 was traveling west on a five lane undivided roadway. Vehicle 1 was traveling north on a three lane intersecting roadway and was crossing the five lane roadway. While crossing the intersection, Vehicle 1 was struck on the right front side plane by Vehicle 2's frontal plane. Vehicle 1 then rotated and its rear right side plane struck Vehicle 2's left side plane. Vehicle 1 then struck a curb, departed the roadway, and struck a sign and utility marker on the right side plane of the vehicle.",9800.110237,9,3
11325,2018,24,68,1-24-2018-068-09,9,9,7,23:36,1,2,1,1,2,0,4,2,2,4,V1 was turning left onto a four lane roadway from a business drive facing south. V2 was traveling west in lane 2 on the four lane roadway. The front of V2 contacted the left side of V1.,720.7950481,1,3
11326,2018,24,69,1-24-2018-069-03,3,9,3,8:32,1,2,0,0,0,0,6,2,2,6,"V1 was traveling south on a two-lane roadway towing a trailer, V2 was traveling northon the same roadway. The front plane of V2 impacted the front on V1 towing trailer.",211.975823,1,3
11327,2018,54,10,1-54-2018-010-04,4,9,2,22:55,1,1,0,0,0,0,0,2,2,0,V1 was traveling westbound on a two-lane (one-way) roadway. The frontal plane of V1 impacted a deer that entered the roadway from the left.,707.0155836,9,3
11328,2018,73,16,1-73-2018-016-05,5,9,7,20:08,1,2,1,1,2,0,8,9,9,4,V1 was traveling south on a rural three-lane roadway. V2 was traveling north on the same roadway. Both vehicles approached an intersecting road and V1 initiated a left turn.  V1's right plane was contacted by V2's front plane. V2 was towing a trailer.,130.2936314,3,3
11329,2018,23,99,1-23-2018-099-02,2,9,1,10:53,1,2,3,10,2,1,3,2,2,4,V1 was traveling south on the two lane undivided roadway approaching a four-way intersection.  V2 was traveling west on a two lane undivided roadway approaching the same intersection.  V1 made contact with its front end to the right side of V2 in the intersection.  The force of the impact caused V1 to initiate a clockwise yaw and it departed the road at the SW apex of the intersection where it came to final rest.  V2 also departed the SW apex of the intersection where it came to final rest off the road.,58.01004355,5,3
11330,2018,23,100,1-23-2018-100-03,3,9,7,15:07,1,1,9,97,1,0,9,2,2,0,V1 was traveling south in lane 2 of 3 of a 6 lane divided Interstate roadway when it departed the road to the left and contacted a cable barrier with the front end.,489.1718634,5,3
11331,2018,23,101,1-23-2018-101-04,4,9,6,9:25,1,2,0,0,0,0,5,2,2,4,V2 was traveling east in lane 1 of a 2 lane undivided roadway.  V1 was attempting to exit a private drive. The front end of V1 struck the right side of V2.,1489.623151,5,3
