CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDROBTAINED,EDRMETHOD,CASEWGT,PSUSTRAT,VERSION
32802,13,151,1-13-2023-151-03,3,2,1,3,3105.504494,7,8
32803,14,97,1-14-2023-097-03,3,1,10,0,1562.602855,8,8
32804,14,98,1-14-2023-098-02,2,1,5,0,164.4463854,8,8
32805,31,121,1-31-2023-121-04,4,1,9,0,643.2169002,6,8
32806,31,122,1-31-2023-122-08,8,1,3,0,249.1998599,6,8
32807,31,123,1-31-2023-123-08,8,1,4,0,249.1998599,6,8
32808,52,120,1-52-2023-120-04,4,1,1,1,279.2231744,12,8
32808,52,120,1-52-2023-120-04,4,2,1,1,279.2231744,12,8
32809,52,121,1-52-2023-121-09,9,1,1,1,552.9724335,12,8
32809,52,121,1-52-2023-121-09,9,2,1,1,552.9724335,12,8
32810,77,132,1-77-2023-132-06,6,1,1,1,1220.489182,9,8
32811,77,133,1-77-2023-133-03,3,1,9,0,363.7792974,9,8
32812,77,134,1-77-2023-134-03,3,2,1,1,363.7792974,9,8
32814,10,172,1-10-2023-172-06,6,2,7,0,572.3830554,4,8
32815,59,164,1-59-2023-164-05,5,2,2,3,49.55652444,6,8
32815,59,164,1-59-2023-164-05,5,1,9,0,49.55652444,6,8
32816,59,165,1-59-2023-165-07,7,1,1,1,528.2732241,6,8
32817,59,166,1-59-2023-166-08,8,2,9,0,59.96694194,6,8
32818,59,167,1-59-2023-167-04,4,1,1,1,186.7560484,6,8
32818,59,167,1-59-2023-167-04,4,2,1,1,186.7560484,6,8
32819,16,143,1-16-2023-143-06,6,1,3,0,121.4723954,5,8
32819,16,143,1-16-2023-143-06,6,2,5,0,121.4723954,5,8
32820,54,107,1-54-2023-107-10,10,1,1,1,129.1926222,9,8
32822,54,109,1-54-2023-109-08,8,1,9,0,156.9645701,9,8
32824,18,119,1-18-2023-119-07,7,1,5,0,648.7989612,6,8
32824,18,119,1-18-2023-119-07,7,2,1,1,648.7989612,6,8
32826,73,179,1-73-2023-179-03,3,1,1,1,31.6102783,3,8
32828,73,181,1-73-2023-181-09,9,1,7,0,94.86863066,3,8
32829,73,182,1-73-2023-182-10,10,2,1,1,300.6590663,3,8
32830,76,133,1-76-2023-133-07,7,2,2,1,77.37305009,3,8
32835,48,125,1-48-2023-125-03,3,1,7,0,104.2067256,12,8
32836,48,126,1-48-2023-126-04,4,1,1,1,503.7377082,12,8
32837,66,108,1-66-2023-108-03,3,1,1,1,144.5903695,6,8
32838,33,91,1-33-2023-091-02,2,1,1,1,24.42240604,12,8
32839,33,92,1-33-2023-092-03,3,1,6,0,197.3481311,12,8
32840,12,127,1-12-2023-127-03,3,1,1,3,239.3521142,9,8
32841,12,128,1-12-2023-128-07,7,1,1,1,695.3716645,9,8
32843,12,130,1-12-2023-130-04,4,1,1,1,288.7863779,9,8
32843,12,130,1-12-2023-130-04,4,2,1,1,288.7863779,9,8
32844,27,137,1-27-2023-137-04,4,1,1,1,43.56421142,3,8
32844,27,137,1-27-2023-137-04,4,2,2,1,43.56421142,3,8
31237,20,83,1-20-2023-083-01,1,1,1,3,153.5494181,11,8
31238,20,84,1-20-2023-084-04,4,1,9,0,3789.102987,11,8
31240,11,62,1-11-2023-062-03,3,1,1,1,2424.366058,8,8
31240,11,62,1-11-2023-062-03,3,2,2,1,2424.366058,8,8
31241,13,106,1-13-2023-106-06,6,1,1,1,4503.264908,7,8
31242,24,86,1-24-2023-086-02,2,2,4,0,90.10823721,1,8
31243,14,65,1-14-2023-065-03,3,1,3,0,1217.262274,8,8
31243,14,65,1-14-2023-065-03,3,2,9,0,1217.262274,8,8
31244,16,91,1-16-2023-091-05,5,1,1,1,153.5038892,5,8
31245,16,92,1-16-2023-092-06,6,1,1,1,491.0854703,5,8
31245,16,92,1-16-2023-092-06,6,2,1,1,491.0854703,5,8
31246,16,93,1-16-2023-093-08,8,1,3,0,217.7259596,5,8
31247,73,121,1-73-2023-121-07,7,1,2,1,287.5655152,3,8
31249,73,123,1-73-2023-123-03,3,1,1,1,31.6102783,3,8
31250,73,124,1-73-2023-124-04,4,1,1,1,80.10332309,3,8
31253,76,77,1-76-2023-077-05,5,1,1,1,21.63749967,3,8
31254,76,78,1-76-2023-078-04,4,1,3,0,18.58279621,3,8
31254,76,78,1-76-2023-078-04,4,2,1,1,18.58279621,3,8
31255,10,132,1-10-2023-132-09,9,1,1,3,904.1934572,4,8
31256,10,133,1-10-2023-133-09,9,2,9,0,904.1934572,4,8
31257,10,134,1-10-2023-134-06,6,1,2,1,260.4915977,4,8
31258,10,135,1-10-2023-135-04,4,1,4,0,533.3350468,4,8
31259,32,130,1-32-2023-130-04,4,1,1,2,1736.400689,7,8
31260,32,131,1-32-2023-131-06,6,1,1,1,865.3605924,7,8
31261,32,132,1-32-2023-132-06,6,1,9,0,865.3605925,7,8
31261,32,132,1-32-2023-132-06,6,2,1,1,865.3605925,7,8
31262,32,133,1-32-2023-133-03,3,1,1,1,397.7794999,7,8
31262,32,133,1-32-2023-133-03,3,2,1,1,397.7794999,7,8
31263,27,84,1-27-2023-084-04,4,2,1,1,39.80183565,3,8
31264,27,85,1-27-2023-085-10,10,1,1,1,335.2323973,3,8
31265,28,75,1-28-2023-075-09,9,1,3,0,147.3141754,3,8
31266,28,76,1-28-2023-076-04,4,1,1,1,70.20097859,3,8
31267,12,80,1-12-2023-080-07,7,1,1,1,782.9055444,9,8
31268,12,81,1-12-2023-081-03,3,2,3,0,239.3521142,9,8
31271,52,99,1-52-2023-099-01,1,1,1,1,17.96483161,12,8
31272,52,100,1-52-2023-100-03,3,1,1,1,120.9653596,12,8
31273,26,91,1-26-2023-091-02,2,1,4,0,39.51119356,10,8
31274,26,92,1-26-2023-092-10,10,3,3,0,17445.58689,10,8
32845,27,138,1-27-2023-138-03,3,1,1,2,16.37214353,3,8
32845,27,138,1-27-2023-138-03,3,2,1,1,16.37214353,3,8
32846,27,139,1-27-2023-139-03,3,1,1,1,16.37214353,3,8
32850,12,129,1-12-2023-129-09,9,1,1,3,514.7803098,9,8
31276,30,103,1-30-2023-103-09,9,2,1,1,2873.824632,10,8
31277,30,104,1-30-2023-104-02,2,1,9,0,30.20907705,10,8
31278,22,64,1-22-2023-064-09,9,1,5,0,118.1291688,12,8
31278,22,64,1-22-2023-064-09,9,2,9,0,118.1291688,12,8
31280,21,82,1-21-2023-082-02,2,1,9,0,19.21894787,11,8
31280,21,82,1-21-2023-082-02,2,2,1,2,19.21894787,11,8
31284,15,161,1-15-2023-161-06,6,1,9,0,96.80108325,1,8
31286,15,163,1-15-2023-163-04,4,1,1,1,163.7618471,1,8
31287,12,83,1-12-2023-083-04,4,2,1,1,325.1390127,9,8
31288,29,72,1-29-2023-072-07,7,1,5,0,1349.13308,2,8
31289,29,73,1-29-2023-073-09,9,1,9,0,953.7350249,2,8
31289,29,73,1-29-2023-073-09,9,2,3,0,953.7350249,2,8
31290,29,74,1-29-2023-074-04,4,1,9,0,563.9084873,2,8
31290,29,74,1-29-2023-074-04,4,2,9,0,563.9084873,2,8
31291,22,66,1-22-2023-066-09,9,1,3,0,118.1291688,12,8
31292,15,164,1-15-2023-164-03,3,2,1,1,44.49646404,1,8
31293,21,85,1-21-2023-085-09,9,1,3,0,2151.271327,11,8
31294,15,165,1-15-2023-165-04,4,2,1,1,163.7618471,1,8
31296,21,86,1-21-2023-086-03,3,1,1,1,254.7960521,11,8
31298,11,63,1-11-2023-063-02,2,1,9,0,83.61933847,8,8
31298,11,63,1-11-2023-063-02,2,2,9,0,83.61933847,8,8
31300,24,87,1-24-2023-087-06,6,1,1,1,734.7906036,1,8
32251,15,215,1-15-2023-215-03,3,2,9,0,50.50849878,1,8
32252,15,216,1-15-2023-216-03,3,2,9,0,50.50849878,1,8
32253,31,103,1-31-2023-103-04,4,1,1,1,259.2181109,6,8
32254,32,177,1-32-2023-177-03,3,2,3,0,442.0527856,7,8
32256,28,104,1-28-2023-104-03,3,1,1,1,60.00667134,3,8
32258,23,93,1-23-2023-093-02,2,1,9,0,52.33243703,5,8
32258,23,93,1-23-2023-093-02,2,2,9,0,52.33243703,5,8
32260,23,95,1-23-2023-095-06,6,1,1,1,364.9799061,5,8
32262,59,144,1-59-2023-144-03,3,1,1,1,57.10542696,6,8
32262,59,144,1-59-2023-144-03,3,2,5,0,57.10542696,6,8
32263,59,145,1-59-2023-145-05,5,1,1,1,49.55652444,6,8
32263,59,145,1-59-2023-145-05,5,2,1,1,49.55652444,6,8
32264,59,146,1-59-2023-146-06,6,1,3,0,191.5902205,6,8
32264,59,146,1-59-2023-146-06,6,2,9,0,191.5902205,6,8
32265,77,114,1-77-2023-114-07,7,1,3,0,1987.498995,9,8
32265,77,114,1-77-2023-114-07,7,2,1,1,1987.498995,9,8
32266,77,115,1-77-2023-115-03,3,1,1,1,207.1365529,9,8
32268,77,117,1-77-2023-117-06,6,1,1,1,694.9486233,9,8
32270,18,98,1-18-2023-098-03,3,1,1,1,102.7208357,6,8
32271,18,99,1-18-2023-099-07,7,1,1,1,1043.203145,6,8
32273,73,168,1-73-2023-168-07,7,1,1,1,165.4729909,3,8
32274,48,111,1-48-2023-111-09,9,1,3,0,332.3672543,12,8
32275,48,112,1-48-2023-112-08,8,1,1,3,90.36363016,12,8
32276,48,113,1-48-2023-113-06,6,1,1,1,155.245135,12,8
32276,48,113,1-48-2023-113-06,6,2,1,1,155.245135,12,8
32277,48,114,1-48-2023-114-04,4,1,1,1,223.6818558,12,8
32279,59,143,1-59-2023-143-07,7,2,1,1,556.3010354,6,8
32279,59,143,1-59-2023-143-07,7,1,5,0,556.3010354,6,8
32280,18,100,1-18-2023-100-04,4,1,99,0,340.8099907,6,8
32342,28,106,1-28-2023-106-07,7,1,1,1,44.13141895,3,8
32343,28,107,1-28-2023-107-07,7,1,1,1,44.13141895,3,8
32344,28,108,1-28-2023-108-04,4,2,2,1,38.14523869,3,8
32346,22,94,1-22-2023-094-08,8,1,1,3,148.2707358,12,8
32347,15,217,1-15-2023-217-02,2,2,1,3,20.97133347,1,8
32348,15,218,1-15-2023-218-03,3,1,9,0,26.92807692,1,8
32351,30,149,1-30-2023-149-04,4,2,9,0,312.3363157,10,8
32352,21,115,1-21-2023-115-06,6,1,4,0,1358.878251,11,8
32353,11,88,1-11-2023-088-06,6,1,1,1,1335.795684,8,8
32356,26,126,1-26-2023-126-02,2,1,3,0,46.74997773,10,8
32851,32,204,1-32-2023-204-02,2,1,10,0,14.26570367,7,8
32851,32,204,1-32-2023-204-02,2,2,1,1,14.26570367,7,8
32852,30,168,1-30-2023-168-02,2,1,1,2,79.58238805,10,8
32852,30,168,1-30-2023-168-02,2,2,9,0,79.58238805,10,8
32853,30,169,1-30-2023-169-05,5,1,2,1,252.5060274,10,8
32854,25,123,1-25-2023-123-03,3,2,1,1,109.3428752,2,8
32855,17,178,1-17-2023-178-04,4,1,1,1,59.79326827,4,8
32856,17,179,1-17-2023-179-05,5,1,1,3,70.01329971,4,8
32857,17,180,1-17-2023-180-09,9,2,3,0,91.48536646,4,8
32862,26,141,1-26-2023-141-03,3,1,10,0,1177.198659,10,8
32863,26,142,1-26-2023-142-02,2,1,1,1,87.13222845,10,8
32863,26,142,1-26-2023-142-02,2,2,9,0,87.13222845,10,8
32865,15,239,1-15-2023-239-04,4,2,6,0,218.5976076,1,8
32868,26,143,1-26-2023-143-03,3,1,6,0,1177.198659,10,8
32869,28,124,1-28-2023-124-10,10,1,3,0,37.47575523,3,8
32870,18,121,1-18-2023-121-03,3,1,3,0,63.88513282,6,8
32870,18,121,1-18-2023-121-03,3,2,1,1,63.88513282,6,8
32871,18,122,1-18-2023-122-07,7,2,2,1,648.7989614,6,8
32872,76,138,1-76-2023-138-09,9,2,1,1,54.69689311,3,8
32872,76,138,1-76-2023-138-09,9,1,1,2,54.69689311,3,8
32874,76,140,1-76-2023-140-06,6,1,9,0,27.22497204,3,8
32875,76,141,1-76-2023-141-04,4,1,9,0,29.28420716,3,8
32876,22,106,1-22-2023-106-06,6,1,1,1,40.01717335,12,8
32876,22,106,1-22-2023-106-06,6,2,1,1,40.01717335,12,8
32878,22,108,1-22-2023-108-06,6,2,1,1,40.62842331,12,8
32880,15,243,1-15-2023-243-05,5,1,1,1,12.46020854,1,8
32881,15,244,1-15-2023-244-03,3,1,2,1,59.39613381,1,8
32883,73,183,1-73-2023-183-09,9,1,9,0,94.86863066,3,8
32885,17,182,1-17-2023-182-10,10,1,2,1,436.673915,4,8
32886,23,106,1-23-2023-106-03,3,1,9,0,299.669416,5,8
32886,23,106,1-23-2023-106-03,3,2,9,0,299.669416,5,8
32887,23,107,1-23-2023-107-03,3,2,9,0,299.669416,5,8
32888,20,132,1-20-2023-132-03,3,1,1,1,103.7560776,11,8
32889,21,131,1-21-2023-131-04,4,1,1,1,128.4852384,11,8
32890,22,109,1-22-2023-109-10,10,1,3,0,114.9618753,12,8
2300231,11,112,1-11-2023-112-10,10,2,1,1,9614.905303,8,8
2300234,21,137,1-21-2023-137-02,2,1,1,3,38.30264348,11,8
2300234,21,137,1-21-2023-137-02,2,2,3,0,38.30264348,11,8
2300235,21,138,1-21-2023-138-02,2,2,1,1,38.30264348,11,8
2300238,29,98,1-29-2023-098-07,7,1,5,0,1504.938904,2,8
2300239,76,153,1-76-2023-153-08,8,1,3,0,20.78900521,3,8
2300240,76,154,1-76-2023-154-06,6,1,2,1,36.95696761,3,8
2300241,76,155,1-76-2023-155-04,4,1,9,0,39.7523088,3,8
2300242,76,156,1-76-2023-156-04,4,1,1,1,39.7523088,3,8
2300244,22,117,1-22-2023-117-09,9,1,9,0,38.94420251,12,8
2300245,22,118,1-22-2023-118-07,7,2,1,1,61.46663156,12,8
2300246,15,257,1-15-2023-257-03,3,1,9,0,95.58312842,1,8
2300247,15,258,1-15-2023-258-03,3,2,1,1,95.58312842,1,8
2300248,30,182,1-30-2023-182-04,4,1,9,0,1446.701856,10,8
2300249,77,144,1-77-2023-144-09,9,2,3,0,460.7982836,9,8
2300251,18,135,1-18-2023-135-10,10,1,2,1,128.1888227,6,8
2300252,13,159,1-13-2023-159-05,5,1,3,0,39.63980132,7,8
2300254,33,97,1-33-2023-097-01,1,1,6,0,22.82296023,12,8
2300256,12,137,1-12-2023-137-03,3,1,1,1,486.7651219,9,8
2300257,20,138,1-20-2023-138-02,2,1,1,3,47.00637779,11,8
2300257,20,138,1-20-2023-138-02,2,2,3,0,47.00637779,11,8
2300258,30,183,1-30-2023-183-07,7,2,1,1,1307.633638,10,8
2300260,14,103,1-14-2023-103-03,3,1,1,1,199.0647173,8,8
2300264,31,128,1-31-2023-128-09,9,1,1,1,251.9862351,6,8
2300265,25,131,1-25-2023-131-06,6,2,1,1,25.43913257,2,8
2300265,25,131,1-25-2023-131-06,6,3,9,0,25.43913257,2,8
2300266,32,216,1-32-2023-216-08,8,2,3,0,270.9661117,7,8
2300267,52,128,1-52-2023-128-09,9,1,1,1,970.7930746,12,8
2300268,10,179,1-10-2023-179-04,4,1,9,0,24.04926766,4,8
2300268,10,179,1-10-2023-179-04,4,2,9,0,24.04926766,4,8
2300269,16,155,1-16-2023-155-07,7,2,5,0,66.13273694,5,8
2300270,26,154,1-26-2023-154-02,2,1,5,0,132.7639302,10,8
2300270,26,154,1-26-2023-154-02,2,2,1,2,132.7639302,10,8
2300271,15,259,1-15-2023-259-02,2,1,1,1,23.08628165,1,8
2300272,21,139,1-21-2023-139-02,2,1,1,3,38.56671192,11,8
2300274,28,132,1-28-2023-132-07,7,1,9,0,44.13141895,3,8
2300274,28,132,1-28-2023-132-07,7,2,9,0,44.13141895,3,8
2300275,66,118,1-66-2023-118-06,6,1,2,1,128.0272373,6,8
2300276,66,119,1-66-2023-119-04,4,1,1,1,114.3320496,6,8
2300276,66,119,1-66-2023-119-04,4,2,1,1,114.3320496,6,8
2300277,66,120,1-66-2023-120-07,7,1,2,1,178.3967164,6,8
2300277,66,120,1-66-2023-120-07,7,2,2,1,178.3967164,6,8
32216,31,99,1-31-2023-099-07,7,1,3,0,763.0628703,6,8
32217,31,100,1-31-2023-100-06,6,1,4,0,266.4816638,6,8
32219,31,102,1-31-2023-102-10,10,1,1,1,2183.273894,6,8
32220,27,114,1-27-2023-114-06,6,1,1,3,72.03525553,3,8
32221,27,115,1-27-2023-115-04,4,1,1,1,72.54254218,3,8
32221,27,115,1-27-2023-115-04,4,2,1,1,72.54254218,3,8
32222,27,116,1-27-2023-116-03,3,1,3,0,21.4708455,3,8
32222,27,116,1-27-2023-116-03,3,2,1,1,21.4708455,3,8
32223,27,117,1-27-2023-117-03,3,1,3,0,21.4708455,3,8
32223,27,117,1-27-2023-117-03,3,2,1,1,21.4708455,3,8
32224,28,101,1-28-2023-101-03,3,1,1,1,60.00667134,3,8
32226,28,103,1-28-2023-103-09,9,1,2,1,378.6431131,3,8
32227,26,121,1-26-2023-121-03,3,1,9,0,400.4454026,10,8
32228,26,122,1-26-2023-122-03,3,3,1,1,400.4454027,10,8
32230,15,210,1-15-2023-210-03,3,1,1,1,50.50849878,1,8
32234,21,114,1-21-2023-114-01,1,1,1,4,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,1,4,177.1061628,11,8
32235,66,85,1-66-2023-085-04,4,2,1,1,114.3320496,6,8
32235,66,85,1-66-2023-085-04,4,1,1,1,114.3320496,6,8
32236,66,86,1-66-2023-086-10,10,1,3,0,112.3254186,6,8
32237,66,87,1-66-2023-087-07,7,2,1,1,126.3903999,6,8
32237,66,87,1-66-2023-087-07,7,1,1,3,126.3903999,6,8
32238,12,108,1-12-2023-108-04,4,1,3,0,304.3790292,9,8
32238,12,108,1-12-2023-108-04,4,2,9,0,304.3790292,9,8
32239,12,109,1-12-2023-109-07,7,1,1,1,732.9173686,9,8
32239,12,109,1-12-2023-109-07,7,2,1,3,732.9173686,9,8
32240,12,110,1-12-2023-110-04,4,1,1,3,304.3790292,9,8
32241,26,124,1-26-2023-124-03,3,1,4,0,400.4454027,10,8
32242,22,90,1-22-2023-090-10,10,1,3,0,338.6524189,12,8
32243,22,91,1-22-2023-091-06,6,1,9,0,40.62842331,12,8
32243,22,91,1-22-2023-091-06,6,2,3,0,40.62842331,12,8
32244,22,92,1-22-2023-092-06,6,1,1,3,40.62842331,12,8
32244,22,92,1-22-2023-092-06,6,2,5,0,40.62842331,12,8
32245,22,93,1-22-2023-093-09,9,1,3,0,67.18407907,12,8
32246,29,86,1-29-2023-086-04,4,1,1,1,390.5088025,2,8
32247,29,87,1-29-2023-087-09,9,1,3,0,660.4651836,2,8
32248,32,176,1-32-2023-176-02,2,1,5,0,19.04332479,7,8
32250,15,214,1-15-2023-214-04,4,2,5,0,185.8881427,1,8
32251,15,215,1-15-2023-215-03,3,1,1,1,50.50849878,1,8
31311,32,134,1-32-2023-134-03,3,3,10,0,463.427663,7,8
31312,32,135,1-32-2023-135-03,3,1,9,0,463.4276631,7,8
31313,32,136,1-32-2023-136-01,1,1,3,0,67.15273732,7,8
31314,32,137,1-32-2023-137-03,3,2,3,0,463.427663,7,8
31315,16,94,1-16-2023-094-02,2,4,1,2,32.62164026,5,8
31315,16,94,1-16-2023-094-02,2,5,1,1,32.62164026,5,8
31316,16,95,1-16-2023-095-03,3,1,3,0,221.2317825,5,8
31316,16,95,1-16-2023-095-03,3,2,1,1,221.2317825,5,8
31317,16,96,1-16-2023-096-03,3,2,1,3,221.2317825,5,8
31318,77,81,1-77-2023-081-02,2,1,1,3,71.99682468,9,8
31318,77,81,1-77-2023-081-02,2,2,3,0,71.99682468,9,8
31319,77,82,1-77-2023-082-05,5,1,1,1,123.9013382,9,8
31320,77,83,1-77-2023-083-03,3,2,1,1,718.720402,9,8
31322,31,75,1-31-2023-075-04,4,1,1,1,302.8389842,6,8
31323,31,76,1-31-2023-076-04,4,1,1,1,302.8389842,6,8
31324,31,77,1-31-2023-077-05,5,1,9,0,205.9381144,6,8
31325,18,70,1-18-2023-070-03,3,2,1,1,122.2872854,6,8
31325,18,70,1-18-2023-070-03,3,1,3,0,122.2872854,6,8
31326,18,71,1-18-2023-071-08,8,1,4,0,126.0802908,6,8
31327,48,78,1-48-2023-078-07,7,1,1,1,267.7910334,12,8
31327,48,78,1-48-2023-078-07,7,2,9,0,267.7910334,12,8
31328,48,79,1-48-2023-079-09,9,1,4,0,198.2444183,12,8
31328,48,79,1-48-2023-079-09,9,2,9,0,198.2444183,12,8
31329,48,80,1-48-2023-080-09,9,1,1,1,198.2444183,12,8
31330,73,125,1-73-2023-125-04,4,1,5,0,44.32356872,3,8
31332,73,127,1-73-2023-127-07,7,1,1,1,159.1186156,3,8
31334,66,66,1-66-2023-066-04,4,1,2,1,114.3320496,6,8
31335,66,67,1-66-2023-067-10,10,1,1,3,617.6774771,6,8
31335,66,67,1-66-2023-067-10,10,2,3,0,617.6774771,6,8
31336,54,69,1-54-2023-069-03,3,1,9,0,294.0154241,9,8
31337,59,106,1-59-2023-106-08,8,1,3,0,134.5295506,6,8
31338,59,107,1-59-2023-107-04,4,1,1,1,449.3661515,6,8
31338,59,107,1-59-2023-107-04,4,2,2,1,449.3661515,6,8
31339,59,108,1-59-2023-108-08,8,1,1,3,134.5295506,6,8
31339,59,108,1-59-2023-108-08,8,2,5,0,134.5295506,6,8
31340,59,109,1-59-2023-109-05,5,1,10,0,49.55652444,6,8
31341,76,79,1-76-2023-079-05,5,1,9,0,20.73978914,3,8
31341,76,79,1-76-2023-079-05,5,2,9,0,20.73978914,3,8
2300007,11,106,1-11-2023-106-03,3,1,9,0,444.8040389,8,8
2300007,11,106,1-11-2023-106-03,3,2,1,1,444.8040389,8,8
2300008,11,107,1-11-2023-107-09,9,1,3,0,3669.001371,8,8
2300009,24,124,1-24-2023-124-03,3,1,1,1,83.07435755,1,8
2300011,24,126,1-24-2023-126-03,3,1,1,3,83.07435755,1,8
2300013,16,145,1-16-2023-145-06,6,1,1,2,339.9551417,5,8
2300014,16,146,1-16-2023-146-01,1,1,3,0,22.64376627,5,8
2300015,14,99,1-14-2023-099-04,4,1,1,1,697.0377864,8,8
2300016,14,100,1-14-2023-100-10,10,1,4,0,6417.785392,8,8
2300017,59,168,1-59-2023-168-06,6,1,1,1,59.63268043,6,8
2300017,59,168,1-59-2023-168-06,6,2,1,1,59.63268043,6,8
2300018,59,169,1-59-2023-169-10,10,1,3,0,48.48229434,6,8
2300019,59,170,1-59-2023-170-07,7,1,1,1,56.97287669,6,8
2300020,59,171,1-59-2023-171-10,10,1,3,0,48.48229434,6,8
2300021,24,127,1-24-2023-127-06,6,1,1,3,231.9660428,1,8
2300021,24,127,1-24-2023-127-06,6,2,9,0,231.9660428,1,8
2300022,31,124,1-31-2023-124-07,7,1,5,0,233.4858143,6,8
2300023,77,135,1-77-2023-135-08,8,1,1,1,193.8075236,9,8
2300023,77,135,1-77-2023-135-08,8,2,3,0,193.8075236,9,8
2300024,77,136,1-77-2023-136-08,8,1,3,0,193.8075236,9,8
2300026,25,124,1-25-2023-124-04,4,1,10,0,585.5309293,2,8
31300,24,87,1-24-2023-087-06,6,2,10,0,734.7906036,1,8
31301,24,88,1-24-2023-088-02,2,1,1,1,67.71298621,1,8
31301,24,88,1-24-2023-088-02,2,2,1,3,67.71298621,1,8
31302,13,107,1-13-2023-107-02,2,2,10,0,119.5086693,7,8
31302,13,107,1-13-2023-107-02,2,1,5,0,119.5086693,7,8
31303,14,66,1-14-2023-066-03,3,1,1,1,820.4582585,8,8
31305,25,85,1-25-2023-085-01,1,1,3,0,89.43231278,2,8
31306,25,86,1-25-2023-086-02,2,1,1,1,54.67364508,2,8
31307,10,136,1-10-2023-136-02,2,1,10,0,21.75120523,4,8
31309,23,73,1-23-2023-073-03,3,1,9,0,142.6052132,5,8
31309,23,73,1-23-2023-073-03,3,2,9,0,142.6052132,5,8
31310,23,74,1-23-2023-074-08,8,1,9,0,137.5445059,5,8
31311,32,134,1-32-2023-134-03,3,1,1,1,463.427663,7,8
31311,32,134,1-32-2023-134-03,3,2,1,1,463.427663,7,8
2300027,25,125,1-25-2023-125-08,8,1,3,0,144.7443317,2,8
2300028,25,126,1-25-2023-126-04,4,1,9,0,585.5309294,2,8
2300029,32,205,1-32-2023-205-02,2,1,9,0,23.52369,7,8
2300030,32,206,1-32-2023-206-09,9,2,5,0,3525.591,7,8
2300030,32,206,1-32-2023-206-09,9,1,9,0,3525.591,7,8
2300031,32,207,1-32-2023-207-03,3,2,1,1,546.0555237,7,8
28130,77,1,1-77-2023-001-04,4,2,1,1,114.5224416,9,8
28132,54,2,1-54-2023-002-10,10,2,9,0,129.1926222,9,8
28135,59,1,1-59-2023-001-08,8,1,3,0,189.9365974,6,8
28139,19,1,1-19-2023-001-02,2,1,1,1,103.5094853,9,8
28139,19,1,1-19-2023-001-02,2,2,1,1,103.5094853,9,8
28143,17,1,1-17-2023-001-03,3,1,1,1,276.2995111,4,8
28143,17,1,1-17-2023-001-03,3,2,10,0,276.2995111,4,8
28147,11,1,1-11-2023-001-03,3,1,5,0,706.20215,8,8
28149,24,1,1-24-2023-001-07,7,1,1,1,602.9910613,1,8
28153,52,1,1-52-2023-001-03,3,1,1,1,49.21064721,12,8
28153,52,1,1-52-2023-001-03,3,2,3,0,49.21064721,12,8
28155,28,1,1-28-2023-001-10,10,1,1,1,37.47575523,3,8
28156,23,1,1-23-2023-001-06,6,1,1,1,343.205994,5,8
28160,66,1,1-66-2023-001-04,4,1,1,1,246.0456608,6,8
28162,18,1,1-18-2023-001-10,10,1,5,0,880.819179,6,8
28164,32,1,1-32-2023-001-09,9,1,1,1,2450.833678,7,8
28166,14,1,1-14-2023-001-10,10,1,3,0,6775.008408,8,8
28172,10,1,1-10-2023-001-02,2,1,1,4,231.7332471,4,8
28172,10,1,1-10-2023-001-02,2,2,1,4,231.7332471,4,8
28172,10,1,1-10-2023-001-02,2,3,2,1,231.7332471,4,8
28175,13,1,1-13-2023-001-04,4,1,1,3,2338.696424,7,8
28175,13,1,1-13-2023-001-04,4,2,5,0,2338.696424,7,8
28179,27,1,1-27-2023-001-03,3,1,1,1,35.3877847,3,8
28182,15,1,1-15-2023-001-02,2,2,1,1,13.35160515,1,8
28184,26,1,1-26-2023-001-06,6,1,3,0,470.1596593,10,8
28191,22,1,1-22-2023-001-10,10,1,3,0,73.59569021,12,8
28192,29,1,1-29-2023-001-03,3,1,1,1,297.177478,2,8
28197,30,1,1-30-2023-001-06,6,2,1,1,507.0040068,10,8
28201,73,2,1-73-2023-002-07,7,1,1,1,381.1951964,3,8
28203,16,2,1-16-2023-002-04,4,1,10,0,1105.656606,5,8
28203,16,2,1-16-2023-002-04,4,2,9,0,1105.656606,5,8
28205,20,2,1-20-2023-002-09,9,1,3,0,35.82064818,11,8
28205,20,2,1-20-2023-002-09,9,2,3,0,35.82064818,11,8
28209,33,2,1-33-2023-002-04,4,1,9,0,88.63148633,12,8
28210,21,2,1-21-2023-002-07,7,1,5,0,65.0000022,11,8
28211,31,1,1-31-2023-001-07,7,1,2,1,590.762884,6,8
28212,31,2,1-31-2023-002-09,9,1,5,0,458.3006845,6,8
28216,77,2,1-77-2023-002-02,2,1,9,0,192.2082896,9,8
28217,54,3,1-54-2023-003-09,9,1,1,1,450.5675566,9,8
28218,54,4,1-54-2023-004-08,8,2,3,0,156.9645701,9,8
28218,54,4,1-54-2023-004-08,8,1,9,0,156.9645701,9,8
28220,59,3,1-59-2023-003-10,10,1,1,1,285.5930352,6,8
28223,17,2,1-17-2023-002-04,4,1,1,1,101.285671,4,8
28223,17,2,1-17-2023-002-04,4,2,1,3,101.285671,4,8
28224,17,3,1-17-2023-003-09,9,1,1,1,196.494194,4,8
28224,17,3,1-17-2023-003-09,9,2,3,0,196.494194,4,8
