CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
6821,32,34,1-32-2017-034-03,3,3,23,,,,,,,,,,,,,,,,,2,3,1687.85652753375,7,2
6814,23,33,1-23-2017-033-10,10,1,13,,,,,,,,,,,,,,,,,1,3,4628.54463438301,5,2
6815,27,4,1-27-2017-004-06,6,1,13,,,,,,,,,,,,,,,,,1,3,189.541558675509,3,2
6816,12,18,1-12-2017-018-05,5,1,13,,,,,,,,,,,,,,,,,1,3,628.832940754307,9,2
6627,10,17,1-10-2017-017-03,3,1,13,,,,,,,,,,,,,,,,,1,3,176.573624280592,4,2
6627,10,17,1-10-2017-017-03,3,1,21,,,,,,,,,,,,,,,,,2,1,176.573624280592,4,2
6627,10,17,1-10-2017-017-03,3,1,22,,,,,,,,,,,,,,,,,2,2,176.573624280592,4,2
6839,30,40,1-30-2017-040-09,9,2,13,,,,,,,,,,,,,,,,,1,3,3397.36491587046,10,2
6839,30,40,1-30-2017-040-09,9,2,21,,,,,,,,,,,,,,,,,2,1,3397.36491587046,10,2
6839,30,40,1-30-2017-040-09,9,2,22,,,,,,,,,,,,,,,,,2,2,3397.36491587046,10,2
6839,30,40,1-30-2017-040-09,9,2,23,,,,,,,,,,,,,,,,,2,3,3397.36491587046,10,2
6832,22,39,1-22-2017-039-09,9,1,13,,,,,,,,,,,,,,,,,1,3,702.951057885935,12,2
6832,22,39,1-22-2017-039-09,9,1,21,,,,,,,,,,,,,,,,,2,1,702.951057885935,12,2
6832,22,39,1-22-2017-039-09,9,1,22,,,,,,,,,,,,,,,,,2,2,702.951057885935,12,2
6832,22,39,1-22-2017-039-09,9,1,23,,,,,,,,,,,,,,,,,2,3,702.951057885935,12,2
6627,10,17,1-10-2017-017-03,3,2,13,,,,,,,,,,,,,,,,,1,3,176.573624280592,4,2
6423,11,3,1-11-2017-003-03,3,1,22,,,,,,,,,,,,,,,,,2,2,2276.03898279806,8,2
6781,14,19,1-14-2017-019-02,2,1,22,,,,,,,,,,,,,,,,,2,2,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,23,,,,,,,,,,,,,,,,,2,3,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,21,,,,,,,,,,,,,,,,,2,1,288.741149175906,8,2
6781,14,19,1-14-2017-019-02,2,1,13,,,,,,,,,,,,,,,,,1,3,288.741149175906,8,2
6823,14,20,1-14-2017-020-02,2,1,13,,,,,,,,,,,,,,,,,1,3,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,21,,,,,,,,,,,,,,,,,2,1,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,22,,,,,,,,,,,,,,,,,2,2,358.19383091797,8,2
6823,14,20,1-14-2017-020-02,2,1,23,,,,,,,,,,,,,,,,,2,3,358.19383091797,8,2
6831,22,38,1-22-2017-038-02,2,1,23,,,,,,,,,,,,,,,,,2,3,57.5944953362226,12,2
6831,22,38,1-22-2017-038-02,2,1,22,,,,,,,,,,,,,,,,,2,2,57.5944953362226,12,2
6831,22,38,1-22-2017-038-02,2,1,21,,,,,,,,,,,,,,,,,2,1,57.5944953362226,12,2
6315,13,9,1-13-2017-009-04,4,2,21,,,,,,,,,,,,,,,,,2,1,4954.12389489274,7,2
6315,13,9,1-13-2017-009-04,4,2,22,,,,,,,,,,,,,,,,,2,2,4954.12389489274,7,2
6315,13,9,1-13-2017-009-04,4,2,23,,,,,,,,,,,,,,,,,2,3,4954.12389489274,7,2
6826,19,44,1-19-2017-044-08,8,1,13,,,,,,,,,,,,,,,,,1,3,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,23,,,,,,,,,,,,,,,,,2,3,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,22,,,,,,,,,,,,,,,,,2,2,1264.8216884943,9,2
6826,19,44,1-19-2017-044-08,8,1,21,,,,,,,,,,,,,,,,,2,1,1264.8216884943,9,2
6800,30,37,1-30-2017-037-03,3,1,13,,,,,,,,,,,,,,,,,1,3,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,23,,,,,,,,,,,,,,,,,2,3,783.865220651963,10,2
6800,30,37,1-30-2017-037-03,3,1,21,,,,,,,,,,,,,,,,,2,1,783.865220651963,10,2
6821,32,34,1-32-2017-034-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1687.85652753375,7,2
6666,11,13,1-11-2017-013-05,5,1,21,,,,,,,,,,,,,,,,,2,1,533.608977976811,8,2
6821,32,34,1-32-2017-034-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1687.85652753375,7,2
6821,32,34,1-32-2017-034-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1687.85652753375,7,2
6815,27,4,1-27-2017-004-06,6,2,13,,,,,,,,,,,,,,,,,1,3,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,21,,,,,,,,,,,,,,,,,2,1,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,22,,,,,,,,,,,,,,,,,2,2,189.541558675509,3,2
6815,27,4,1-27-2017-004-06,6,2,23,,,,,,,,,,,,,,,,,2,3,189.541558675509,3,2
6279,26,3,1-26-2017-003-02,2,2,21,,,,,,,,,,,,,,,,,2,1,217.327752687266,10,2
6279,26,3,1-26-2017-003-02,2,2,22,,,,,,,,,,,,,,,,,2,2,217.327752687266,10,2
6279,26,3,1-26-2017-003-02,2,2,23,,,,,,,,,,,,,,,,,2,3,217.327752687266,10,2
6279,26,3,1-26-2017-003-02,2,2,13,,,,,,,,,,,,,,,,,1,3,217.327752687266,10,2
6818,24,34,1-24-2017-034-07,7,1,31,,,,,,,,,,,,,,,,,3,1,1520.597614017,1,2
6818,24,34,1-24-2017-034-07,7,1,33,,,,,,,,,,,,,,,,,3,3,1520.597614017,1,2
6813,23,32,1-23-2017-032-03,3,2,21,,,,,,,,,,,,,,,,,2,1,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,22,,,,,,,,,,,,,,,,,2,2,277.455039344838,5,2
6813,23,32,1-23-2017-032-03,3,2,23,,,,,,,,,,,,,,,,,2,3,277.455039344838,5,2
6827,31,16,1-31-2017-016-09,9,1,13,,,,,,,,,,,,,,,,,1,3,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,1,12,,,,,,,,,,,,,,,,,1,2,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,1,21,,,,,,,,,,,,,,,,,2,1,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,1,22,,,,,,,,,,,,,,,,,2,2,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,1,23,,,,,,,,,,,,,,,,,2,3,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,2,12,,,,,,,,,,,,,,,,,1,2,1112.97598818424,6,2
6827,31,16,1-31-2017-016-09,9,2,13,,,,,,,,,,,,,,,,,1,3,1112.97598818424,6,2
6802,20,31,1-20-2017-031-06,6,2,13,,,,,,,,,,,,,,,,,1,3,736.164404750298,11,2
6802,20,31,1-20-2017-031-06,6,2,21,,,,,,,,,,,,,,,,,2,1,736.164404750298,11,2
6802,20,31,1-20-2017-031-06,6,2,22,,,,,,,,,,,,,,,,,2,2,736.164404750298,11,2
6802,20,31,1-20-2017-031-06,6,2,23,,,,,,,,,,,,,,,,,2,3,736.164404750298,11,2
6837,33,35,1-33-2017-035-06,6,2,13,,,,,,,,,,4,4,1,4,2,0,0,1,3,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,21,,,,,,,,,,,,,,,,,2,1,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,22,,,,,,,,,,,,,,,,,2,2,345.47842926931,12,2
6837,33,35,1-33-2017-035-06,6,2,23,,,,,,,,,,,,,,,,,2,3,345.47842926931,12,2
6785,33,32,1-33-2017-032-03,3,1,13,,,,,,,,,,,,,,,,,1,3,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,21,,,,,,,,,,,,,,,,,2,1,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,22,,,,,,,,,,,,,,,,,2,2,62.9930657774199,12,2
6785,33,32,1-33-2017-032-03,3,1,23,,,,,,,,,,,,,,,,,2,3,62.9930657774199,12,2
6847,32,35,1-32-2017-035-01,1,1,12,,,,,,,,,,,,,,,,,1,2,396.693839271766,7,2
6847,32,35,1-32-2017-035-01,1,1,13,,,,,,,,,,,,,,,,,1,3,396.693839271766,7,2
6790,19,41,1-19-2017-041-01,1,1,21,,,,,,,,,,,,,,,,,2,1,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,22,,,,,,,,,,,,,,,,,2,2,249.502488489623,9,2
6790,19,41,1-19-2017-041-01,1,1,23,,,,,,,,,,,,,,,,,2,3,249.502488489623,9,2
6150,10,1,1-10-2017-001-09,9,1,23,,,,,,,,,,4,99,9,9,9,0,0,2,3,1076.86348486225,4,2
6686,30,31,1-30-2017-031-04,4,1,13,,,,,,,,,,,,,,,,,1,3,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,23,,,,,,,,,,,,,,,,,2,3,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,22,,,,,,,,,,,,,,,,,2,2,2817.27319638255,10,2
6686,30,31,1-30-2017-031-04,4,1,21,,,,,,,,,,,,,,,,,2,1,2817.27319638255,10,2
6508,20,17,1-20-2017-017-04,4,2,13,,,,,,,,,,,,,,,,,1,3,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,21,,,,,,,,,,,,,,,,,2,1,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,23,,,,,,,,,,,,,,,,,2,3,1176.72254964077,11,2
6508,20,17,1-20-2017-017-04,4,2,22,,,,,,,,,,,,,,,,,2,2,1176.72254964077,11,2
6795,22,37,1-22-2017-037-03,3,2,13,,,,,,,,,,,,,,,,,1,3,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,21,,,,,,,,,,,,,,,,,2,1,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,22,,,,,,,,,,,,,,,,,2,2,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,12,,,,,,,,,,,,,,,,,1,2,138.601988535822,12,2
6795,22,37,1-22-2017-037-03,3,2,23,,,,,,,,,,,,,,,,,2,3,138.601988535822,12,2
6845,20,37,1-20-2017-037-04,4,1,13,,,,,,,,,,,,,,,,,1,3,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,21,,,,,,,,,,,,,,,,,2,1,217.162082170699,11,2
6845,20,37,1-20-2017-037-04,4,1,23,,,,,,,,,,,,,,,,,2,3,217.162082170699,11,2
6846,26,22,1-26-2017-022-03,3,1,13,,,,,,,,,,,,,,,,,1,3,2176.53884370464,10,2
6846,26,22,1-26-2017-022-03,3,1,22,,,,,,,,,,,,,,,,,2,2,2176.53884370464,10,2
6846,26,22,1-26-2017-022-03,3,1,23,,,,,,,,,,,,,,,,,2,3,2176.53884370464,10,2
6846,26,22,1-26-2017-022-03,3,1,21,,,,,,,,,,,,,,,,,2,1,2176.53884370464,10,2
6811,28,18,1-28-2017-018-06,6,1,21,,,,,,,,,,,,,,,,,2,1,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,22,,,,,,,,,,,,,,,,,2,2,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,13,,,,,,,,,,,,,,,,,1,3,185.209716714862,3,2
6811,28,18,1-28-2017-018-06,6,1,23,,,,,,,,,,,,,,,,,2,3,185.209716714862,3,2
6830,18,19,1-18-2017-019-08,8,1,13,,,,,,,,,,,,,,,,,1,3,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,21,,,,,,,,,,,,,,,,,2,1,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,22,,,,,,,,,,,,,,,,,2,2,703.273619459784,6,2
6830,18,19,1-18-2017-019-08,8,1,23,,,,,,,,,,,,,,,,,2,3,703.273619459784,6,2
6042,32,1,1-32-2017-001-09,9,1,22,,,,,,,,,,,,,,,,,2,2,439.988808087459,7,2
6042,32,1,1-32-2017-001-09,9,1,23,,,,,,,,,,,,,,,,,2,3,439.988808087459,7,2
6684,15,15,1-15-2017-015-06,6,1,13,,,,,,,,,,,,,,,,,1,3,1196.75176319565,1,2
6796,18,18,1-18-2017-018-03,3,2,13,,,,,,,,,,,,,,,,,1,3,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,21,,,,,,,,,,,,,,,,,2,1,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,22,,,,,,,,,,,,,,,,,2,2,329.590173474336,6,2
6796,18,18,1-18-2017-018-03,3,2,23,,,,,,,,,,,,,,,,,2,3,329.590173474336,6,2
6707,10,19,1-10-2017-019-02,2,1,13,,,,,,,,,,,,,,,,,1,3,62.26969384391,4,2
6707,10,19,1-10-2017-019-02,2,1,23,,,,,,,,,,,,,,,,,2,3,62.26969384391,4,2
6707,10,19,1-10-2017-019-02,2,1,21,,,,,,,,,,,,,,,,,2,1,62.26969384391,4,2
6859,24,37,1-24-2017-037-07,7,1,13,,,,,,,,,,,,,,,,,1,3,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,21,,,,,,,,,,,,,,,,,2,1,2102.82803174669,1,2
6859,24,37,1-24-2017-037-07,7,1,23,,,,,,,,,,,,,,,,,2,3,2102.82803174669,1,2
6101,32,2,1-32-2017-002-02,2,1,22,,,,,,,,,,,,,,,,,2,2,82.3625753483227,7,2
6825,19,43,1-19-2017-043-02,2,1,21,,,,,,,,,,,,,,,,,2,1,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,22,,,,,,,,,,,,,,,,,2,2,102.089013427492,9,2
6825,19,43,1-19-2017-043-02,2,1,23,,,,,,,,,,,,,,,,,2,3,102.089013427492,9,2
6835,13,33,1-13-2017-033-02,2,1,21,,,,,,,,,,,,,,,,,2,1,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,22,,,,,,,,,,,,,,,,,2,2,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,1,23,,,,,,,,,,,,,,,,,2,3,65.3942572948334,7,2
6775,10,21,1-10-2017-021-10,10,1,13,,,,,,,,,,,,,,,,,1,3,3689.5500133657,4,2
6775,10,21,1-10-2017-021-10,10,1,21,,,,,,,,,,,,,,,,,2,1,3689.5500133657,4,2
6775,10,21,1-10-2017-021-10,10,1,23,,,,,,,,,,,,,,,,,2,3,3689.5500133657,4,2
6836,33,34,1-33-2017-034-08,8,1,13,,,,,,,,,,,,,,,,,1,3,217.884133565871,12,2
6835,13,33,1-13-2017-033-02,2,2,13,,,,,,,,,,,,,,,,,1,3,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,22,,,,,,,,,,,,,,,,,2,2,65.3942572948334,7,2
6835,13,33,1-13-2017-033-02,2,2,23,,,,,,,,,,,,,,,,,2,3,65.3942572948334,7,2
6101,32,2,1-32-2017-002-02,2,2,12,,,,,,,,,,,,,,,,,1,2,82.3625753483227,7,2
6101,32,2,1-32-2017-002-02,2,2,22,,,,,,,,,,,,,,,,,2,2,82.3625753483227,7,2
6849,13,34,1-13-2017-034-09,9,1,21,,,,,,,,,,,,,,,,,2,1,4840.88145206512,7,2
6849,13,34,1-13-2017-034-09,9,1,22,,,,,,,,,,,,,,,,,2,2,4840.88145206512,7,2
6849,13,34,1-13-2017-034-09,9,1,23,,,,,,,,,,,,,,,,,2,3,4840.88145206512,7,2
6849,13,34,1-13-2017-034-09,9,1,13,,,,,,,,,,,,,,,,,1,3,4840.88145206512,7,2
6643,33,23,1-33-2017-023-06,6,1,21,,,,,,,,,,,,,,,,,2,1,151.55835338118,12,2
6643,33,23,1-33-2017-023-06,6,1,22,,,,,,,,,,,,,,,,,2,2,151.55835338118,12,2
6643,33,23,1-33-2017-023-06,6,1,23,,,,,,,,,,,,,,,,,2,3,151.55835338118,12,2
6856,23,34,1-23-2017-034-02,2,1,13,,,,,,,,,,,,,,,,,1,3,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,1,21,,,,,,,,,,,,,,,,,2,1,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,1,22,,,,,,,,,,,,,,,,,2,2,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,1,23,,,,,,,,,,,,,,,,,2,3,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,2,13,,,,,,,,,,,,,,,,,1,3,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,2,21,,,,,,,,,,,,,,,,,2,1,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,2,22,,,,,,,,,,,,,,,,,2,2,66.3431143320455,5,2
6856,23,34,1-23-2017-034-02,2,2,23,,,,,,,,,,,,,,,,,2,3,66.3431143320455,5,2
6881,13,35,1-13-2017-035-05,5,1,13,,,,,,,,,,,,,,,,,1,3,208.584731118145,7,2
6881,13,35,1-13-2017-035-05,5,1,21,,,,,,,,,,,,,,,,,2,1,208.584731118145,7,2
6881,13,35,1-13-2017-035-05,5,1,22,,,,,,,,,,,,,,,,,2,2,208.584731118145,7,2
6881,13,35,1-13-2017-035-05,5,1,23,,,,,,,,,,,,,,,,,2,3,208.584731118145,7,2
6759,30,35,1-30-2017-035-02,2,1,13,,,,,,,,,,,,,,,,,1,3,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,23,,,,,,,,,,,,,,,,,2,3,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,22,,,,,,,,,,,,,,,,,2,2,69.4909761305047,10,2
6759,30,35,1-30-2017-035-02,2,1,21,,,,,,,,,,,,,,,,,2,1,69.4909761305047,10,2
6863,12,19,1-12-2017-019-08,8,2,21,,,,,,,,,,,,,,,,,2,1,1502.31800595479,9,2
6863,12,19,1-12-2017-019-08,8,2,22,,,,,,,,,,,,,,,,,2,2,1502.31800595479,9,2
6863,12,19,1-12-2017-019-08,8,2,23,,,,,,,,,,,,,,,,,2,3,1502.31800595479,9,2
6870,17,24,1-17-2017-024-04,4,1,13,,,,,,,,,,,,,,,,,1,3,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,21,,,,,,,,,,,,,,,,,2,1,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,22,,,,,,,,,,,,,,,,,2,2,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,1,23,,,,,,,,,,,,,,,,,2,3,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,2,21,,,,,,,,,,,,,,,,,2,1,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,2,22,,,,,,,,,,,,,,,,,2,2,4191.2248811145,4,2
6870,17,24,1-17-2017-024-04,4,2,23,,,,,,,,,,,,,,,,,2,3,4191.2248811145,4,2
6860,32,36,1-32-2017-036-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1642.02097146795,7,2
6746,11,17,1-11-2017-017-01,1,1,13,,,,,,,,,,,,,,,,,1,3,473.930148358357,8,2
6730,21,14,1-21-2017-014-04,4,1,13,,,,,,,,,,,,,,,,,1,3,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,21,,,,,,,,,,,,,,,,,2,1,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,22,,,,,,,,,,,,,,,,,2,2,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,1,23,,,,,,,,,,,,,,,,,2,3,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,13,,,,,,,,,,,,,,,,,1,3,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,21,,,,,,,,,,,,,,,,,2,1,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,22,,,,,,,,,,,,,,,,,2,2,2221.76994369018,11,2
6730,21,14,1-21-2017-014-04,4,2,23,,,,,,,,,,,,,,,,,2,3,2221.76994369018,11,2
6858,24,36,1-24-2017-036-08,8,2,21,,,,,,,,,,,,,,,,,2,1,478.637750791523,1,2
6858,24,36,1-24-2017-036-08,8,2,22,,,,,,,,,,,,,,,,,2,2,478.637750791523,1,2
6858,24,36,1-24-2017-036-08,8,2,23,,,,,,,,,,,,,,,,,2,3,478.637750791523,1,2
6858,24,36,1-24-2017-036-08,8,2,13,,,,,,,,,,,,,,,,,1,3,478.637750791523,1,2
6882,13,36,1-13-2017-036-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1223.97054512083,7,2
6882,13,36,1-13-2017-036-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1223.97054512083,7,2
6858,24,36,1-24-2017-036-08,8,1,21,,,,,,,,,,,,,,,,,2,1,478.637750791523,1,2
6858,24,36,1-24-2017-036-08,8,1,22,,,,,,,,,,,,,,,,,2,2,478.637750791523,1,2
6858,24,36,1-24-2017-036-08,8,1,23,,,,,,,,,,,,,,,,,2,3,478.637750791523,1,2
6855,28,19,1-28-2017-019-06,6,1,21,,,,,,,,,,,,,,,,,2,1,154.889477796316,3,2
6855,28,19,1-28-2017-019-06,6,1,22,,,,,,,,,,,,,,,,,2,2,154.889477796316,3,2
6855,28,19,1-28-2017-019-06,6,1,23,,,,,,,,,,,,,,,,,2,3,154.889477796316,3,2
6855,28,19,1-28-2017-019-06,6,1,13,,,,,,,,,,,,,,,,,1,3,154.889477796316,3,2
6800,30,37,1-30-2017-037-03,3,1,22,,,,,,,,,,,,,,,,,2,2,783.865220651963,10,2
6872,33,36,1-33-2017-036-01,1,1,13,,,,,,,,,,3,0,,4,0,,0,1,3,90.0802946545538,12,2
6793,21,16,1-21-2017-016-09,9,1,21,,,,,,,,,,,,,,,,,2,1,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,1,22,,,,,,,,,,,,,,,,,2,2,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,1,23,,,,,,,,,,,,,,,,,2,3,1166.36244670081,11,2
6816,12,18,1-12-2017-018-05,5,1,22,,,,,,,,,,,,,,,,,2,2,628.832940754307,9,2
6867,19,45,1-19-2017-045-02,2,1,13,,,,,,,,,,,,,,,,,1,3,178.303649458387,9,2
6867,19,45,1-19-2017-045-02,2,1,23,,,,,,,,,,,,,,,,,2,3,178.303649458387,9,2
6867,19,45,1-19-2017-045-02,2,1,22,,,,,,,,,,,,,,,,,2,2,178.303649458387,9,2
6867,19,45,1-19-2017-045-02,2,1,21,,,,,,,,,,,,,,,,,2,1,178.303649458387,9,2
6860,32,36,1-32-2017-036-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1642.02097146795,7,2
6860,32,36,1-32-2017-036-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1642.02097146795,7,2
6793,21,16,1-21-2017-016-09,9,2,13,,,,,,,,,,,,,,,,,1,3,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,2,21,,,,,,,,,,,,,,,,,2,1,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,2,22,,,,,,,,,,,,,,,,,2,2,1166.36244670081,11,2
6793,21,16,1-21-2017-016-09,9,2,23,,,,,,,,,,,,,,,,,2,3,1166.36244670081,11,2
6875,22,41,1-22-2017-041-08,8,1,12,,,,,,,,,,,,,,,,,1,2,113.695698457785,12,2
6875,22,41,1-22-2017-041-08,8,1,13,,,,,,,,,,,,,,,,,1,3,113.695698457785,12,2
6880,30,42,1-30-2017-042-03,3,1,13,,,,,,,,,,,,,,,,,1,3,505.667818826238,10,2
6880,30,42,1-30-2017-042-03,3,1,23,,,,,,,,,,,,,,,,,2,3,505.667818826238,10,2
6880,30,42,1-30-2017-042-03,3,1,22,,,,,,,,,,,,,,,,,2,2,505.667818826238,10,2
6880,30,42,1-30-2017-042-03,3,1,21,,,,,,,,,,,,,,,,,2,1,505.667818826238,10,2
6888,18,21,1-18-2017-021-09,9,1,21,,,,,,,,,,,,,,,,,2,1,1731.35796359501,6,2
6888,18,21,1-18-2017-021-09,9,1,22,,,,,,,,,,,,,,,,,2,2,1731.35796359501,6,2
6888,18,21,1-18-2017-021-09,9,1,23,,,,,,,,,,,,,,,,,2,3,1731.35796359501,6,2
6874,22,40,1-22-2017-040-07,7,1,13,,,,,,,,,,,,,,,,,1,3,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,1,21,,,,,,,,,,,,,,,,,2,1,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,1,22,,,,,,,,,,,,,,,,,2,2,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,1,23,,,,,,,,,,,,,,,,,2,3,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,2,21,,,,,,,,,,,,,,,,,2,1,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,2,22,,,,,,,,,,,,,,,,,2,2,404.026947427941,12,2
6874,22,40,1-22-2017-040-07,7,2,23,,,,,,,,,,,,,,,,,2,3,404.026947427941,12,2
6366,20,11,1-20-2017-011-01,1,1,13,,,,,,,,,,,,,,,,,1,3,47.9714768351659,11,2
6366,20,11,1-20-2017-011-01,1,1,21,,,,,,,,,,,,,,,,,2,1,47.9714768351659,11,2
6366,20,11,1-20-2017-011-01,1,1,22,,,,,,,,,,,,,,,,,2,2,47.9714768351659,11,2
6366,20,11,1-20-2017-011-01,1,1,23,,,,,,,,,,,,,,,,,2,3,47.9714768351659,11,2
6882,13,36,1-13-2017-036-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1223.97054512083,7,2
6882,13,36,1-13-2017-036-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1223.97054512083,7,2
6882,13,36,1-13-2017-036-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1223.97054512083,7,2
6882,13,36,1-13-2017-036-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1223.97054512083,7,2
6720,33,27,1-33-2017-027-07,7,1,13,,,,,,,,,,,,,,,,,1,3,759.165826374916,12,2
6720,33,27,1-33-2017-027-07,7,1,21,,,,,,,,,,,,,,,,,2,1,759.165826374916,12,2
6720,33,27,1-33-2017-027-07,7,1,22,,,,,,,,,,,,,,,,,2,2,759.165826374916,12,2
6720,33,27,1-33-2017-027-07,7,1,23,,,,,,,,,,,,,,,,,2,3,759.165826374916,12,2
6720,33,27,1-33-2017-027-07,7,2,21,,,,,,,,,,,,,,,,,2,1,759.165826374916,12,2
