CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
12809,2019,59,14,1-59-2019-014-07,7,2,2,08:00,1,1,99,99,0,0,9,2,2,0,"V1 was traveling north on a two lane, two way undivided roadway, negotiating a curve to its left. V1 began to rotate clockwise and departed the east road edge. The left side of V1 contacted a pole.",865.936771867614,6,4
12452,2019,26,1,1-26-2019-001-02,2,1,3,17:55,2,2,1,1,1,0,4,1,1,5,V1 and V2 were traveling northeast on a 5 lane physically divided highway. V1 was traveling in the #2 lane and V2 was traveling in the #3 lane. V1 departed from its original travel lane on the left side. The front left corner of V1 contacted the right side of V2. V1 then traveled across an on ramp lane and off the road on the right side. The front of V1 impacted a tree where V1 came to rest. V2 steered to the right and came to rest on the shoulder.,22.2200532685247,10,4
12499,2019,76,1,1-76-2019-001-06,6,1,3,12:05,1,1,1,1,1,0,3,9,9,0,"V1 was traveling north on a two lane two way undivided roadway.  V1 departed the roadway on the east (right) side contacting a utility pole with its front, before coming to final rest off of the roadway.",49.4254425182419,3,4
12504,2019,23,2,1-23-2019-002-09,9,1,7,11:38,1,1,1,1,1,0,4,1,1,0,V1 was traveling east in lane 1 of a 2 lane undivided roadway. V1 departed the road to the right and contacted a utility pole with its front end.  The vehicle continued to travel northeast until it came to a final rest off the roadway.,534.672841311167,5,4
12505,2019,23,3,1-23-2019-003-03,3,1,4,08:00,1,2,1,3,2,0,4,2,2,1,V1 was traveling south in lane one of a three lane divided roadway. V2 was also traveling south on the same roadway in lane two. Wet and snowy weather conditions were present for both vehicles. V1 lost control on the wet roadway and departed its lane to the left and entered lane two while yawing in a counter clockwise direction. V1 made contact with its front end to the front end of V2 and both vehicles came to final rest on the left shoulder of the roadway.,145.584933403066,5,4
12506,2019,23,4,1-23-2019-004-04,4,1,3,11:32,2,1,0,0,0,0,0,2,2,0,V1 was traveling west in lane 1 of a 2 way undivided roadway when it departed the road to the right and the frontal plane made contact to a tree and branches causing extensive damage. V1 continued into a utility pole causing damage to the right side before coming to a final rest.,380.869037562636,5,4
12720,2019,76,4,1-76-2019-004-10,10,1,3,16:06,1,2,0,0,0,0,0,9,9,4,V2 was traveling south on a two lane two way undivided roadway.  V1 was traveling east on a two lane two way undivided parking lot driveway that intersects the northbound and southbound roadway.  V1 pulled out of the driveway and the front end of V2 contacted the left side of V1.  V1 and V2 both came to final rest on the roadway.,27.7402105869292,3,4
12721,2019,66,7,1-66-2019-007-07,7,1,5,17:10,1,2,0,0,0,0,0,2,9,4,V1 was traveling east on a two lane two way undivided roadway approaching a four way intersection. V2 was traveling east behind V1 on the same roadway. V1 slowed at the intersection and V2 traveled into the westbound lane to pass V1. V1 then attempted to turn left across the westbound lane. The front of V1 contacted the right side of V2 at the intersection.,205.025289865617,6,4
12723,2019,52,2,1-52-2019-002-06,6,1,4,23:07,1,1,1,3,2,0,4,1,2,0,V1 was traveling south a two-lane non-physically divided roadway approaching a T intersection. V1 attempted to turn to its right and travel west on the intersecting roadway. V1 traveled through the intersection and departed the south road edge and the front of V1 contacted a tree.,225.224292628856,12,4
12724,2019,31,6,1-31-2019-006-04,4,2,6,08:02,2,1,0,0,0,0,0,2,2,0,V1 was southbound on a two lane two way undivided roadway with a curve to its right. V1 departed the north edge of the roadway. V1 then traveled down an embankment and the right side of V1 contacted a tree. V1 continued south off the north road edge and the front of V1 contacted a second tree.,572.198038207611,6,4
12725,2019,10,3,1-10-2019-003-06,6,2,6,09:33,1,2,1,1,1,0,5,2,2,4,"V1 was traveling northwest in the first lane of a two way, five lane, undivided roadway. V2 was traveling southeast in lane three of a two way, five lane, undivided roadway. V1 and V2 approached the same traffic light intersection. V1 attempted a right turn, V2 traveled through intersection and attempted a left turn. The front of V2 impacted with the left side of V1. V1 came to final rest facing north. V2 came to final rest at point of impact.",90.8946198422256,4,4
12726,2019,10,4,1-10-2019-004-07,7,2,6,09:37,1,1,0,0,0,0,0,2,2,0,"V1 was traveling in the first lane on a three lane roadway. V1 departed lane and roadway to the left and traveled through grass area before impacting the front of vehicle with a cable barrier, rotated clockwise and came to final rest facing west against barrier.",283.999945824037,4,4
12734,2019,13,8,1-13-2019-008-07,7,1,4,18:48,1,2,0,0,0,0,0,2,2,1,"V1 was traveling north in lane two on a four lane, two way undivided roadway. V1 was behind V2 and also traveling north. V2 stopped and the front of V1 contacted the back of V2.",1881.56980719056,7,4
12735,2019,19,7,1-19-2019-007-06,6,2,1,06:09,2,1,1,1,1,0,4,2,2,0,V1 was traveling west on a two lane two way undivided roadway. V1 traveled to its right and departed the north road edge. The front of V1 contacted a pole. V1 continued to travel west off the north road edge and the front of V1 contacted a concrete bridge support.,923.531054651383,9,4
12736,2019,29,11,1-29-2019-011-04,4,2,7,12:51,1,2,0,0,0,0,0,9,9,4,V1 was traveling east in lane one on a one lane one-way roadway approaching an intersection. V2 was traveling south in lane one of a three lane two-way undivided roadway approaching the same intersection. As both vehicles attempted to travel straight through the intersection the front of V1 contacted the right side of V2.,490.606413380609,2,4
12737,2019,26,9,1-26-2019-009-04,4,1,7,10:25,1,2,1,1,1,0,6,2,2,1,V1 and V2 were traveling northbound in the number two lane of a two lane divided roadway. V2 slowed due to traffic ahead and veered to its left. V1 also braked and swerved to the left due to traffic ahead. The front of V1 then contacted the rear of V2. Both vehicles came to rest on the gravel shoulder facing northbound.,3216.71431917794,10,4
12738,2019,20,6,1-20-2019-006-02,2,1,1,09:36,1,2,4,17,2,1,3,2,9,4,V2 was traveling north in lane one on a five lane two way undivided roadway. V1 was traveling west from a private driveway attempting to turn left to travel south. As V1 entered the number one northbound lane the front of V2 contacted the left side of V1.,44.6123262498575,11,4
12728,2019,16,6,1-16-2019-006-03,3,1,4,17:34,4,3,1,1,1,0,4,2,2,1,"V1, V2, and V3 were southbound on a four lane divided roadway in lane one. V1 was behind V2 and V2 was behind V3. The front of V1 contacted the rear of V2. V2 moved forward and the front of V1 contacted the right side of V2. V2 moved forward and to its left and the front of V2 contacted a concrete barrier. V1 proceeded forward and the front of V1 contacted the rear of V3.",560.832003209786,5,4
12729,2019,22,8,1-22-2019-008-04,4,1,3,09:47,2,2,0,0,0,0,0,2,2,5,"V1 was traveling northbound in lane 2 of a 5-lane, center turn lane divided roadway.  V2 was traveling in lane 1 of the same roadway.  V1 attempted to changed lanes to the right and the right side of V1 contacted the left side of V2.  V2 then departed the roadway to the right where the left front tire contacted a curb.",121.520462314908,12,4
12730,2019,22,9,1-22-2019-009-03,3,2,7,08:43,2,1,1,1,1,0,4,2,2,0,"V1 was stopped facing northbound at an offset 4-leg intersection.  Due to a medical event, V1 traveled northbound through the intersection, departing its lane left then roadway left.  The front of V1 contacted an Evergreen shrub line, traveling through, then contacted a 30cm diameter tree with its front.  V1 came to rest off road at event 2.",37.4241414924972,12,4
12731,2019,22,10,1-22-2019-010-01,1,1,6,10:51,1,1,5,43,1,1,1,2,9,0,"V1 was northbound on a two lane, two way undivided roadway.  V1 traveled onto the east (right) shoulder then re-entered the roadway and crossed both lanes of travel. V1 departed the west (left) road edge and rolled four quarter times coming to rest on its wheels.   Driver was fully ejected and came to rest 10 feet from Vehicle # 1 in the southbound lane.",37.8035550927097,12,4
12740,2019,17,8,1-17-2019-008-08,8,2,6,06:40,3,2,2,5,1,0,3,9,1,4,V1 was traveling west on a two lane undivided roadway approaching an intersection. V2 was traveling south on the intersecting two lane roadway approaching the same intersection. As both vehicles proceeded through the intersection the front of V1 contacted the left side of V2. V2 then departed the southwest roadway apex and the right side of V2 contacted a stop sign and impacted another unknown object with its right side.,224.735832285865,4,4
12741,2019,17,9,1-17-2019-009-03,3,1,4,14:48,1,1,1,1,1,0,4,9,9,0,"V1 was traveling southbound on a two lane, two way roadway. V1 attempted to enter a parking stall, on the right side of the roadway, and the front of V1 contacted a building.",288.960867443645,4,4
12742,2019,17,10,1-17-2019-010-08,8,1,2,14:50,2,2,1,1,1,0,4,9,9,6,V1 was traveling south bound on a two lane two way roadway negotiating a right curve. V2 was traveling north bound negotiating the same curve. V1 entered the northbound travel lane. The front of V1 contacted the left side of V2. Then V2 rolled 4 quarter turns to final rest.,224.735832285865,4,4
12705,2019,23,12,1-23-2019-012-04,4,2,6,01:15,1,1,0,0,0,0,0,2,2,0,V1 was traveling north in lane two of a two lane divided roadway.  V1 departed the west road edge and the front of V1 contacted a barrier.,398.670809798101,5,4
12706,2019,12,8,1-12-2019-008-04,4,1,3,09:27,1,2,0,0,0,0,0,2,2,4,"V1 was traveling eastbound approaching an intersection in lane one of a five-lane, two-way roadway. V2 was traveling southbound in lane two on the intersecting three-lane, two-way roadway, approaching the same intersection. Both vehicles proceeded straight through the intersection and the front of V1 contacted the right side of V2.",2113.30005715441,9,4
12707,2019,12,9,1-12-2019-009-04,4,1,2,00:55,2,1,0,0,0,0,0,2,2,0,V1 was traveling south on a two lane two way undivided roadway negotiating a curve to its left. V1 departed the lane on the left side and then departed the roadway on the left side and the front of V1 contacted a wall.,2113.30005715441,9,4
12708,2019,54,4,1-54-2019-004-10,10,1,3,10:50,1,2,0,0,0,0,0,2,2,9,V1 was traveling north on a two lane two way undivided roadway approaching an intersection. V2 was traveling west on the intersecting three five lane two way divided roadway approaching the same intersection. As V2 turned to travel south on the intersecting roadway V1 entered the intersection. The front of V1 contacted the left side of V2 in the intersection.,5324.66240762553,9,4
12709,2019,27,4,1-27-2019-004-04,4,1,3,15:33,1,1,0,0,0,0,6,9,9,0,V1 was negotiating a left hand curve in lane one of two of a snow covered two-way road. V1 departed the right side of the road. The front of V1 impacted the corner of a concrete retaining wall.,485.726364560998,3,4
12501,2019,16,1,1-16-2019-001-09,9,1,7,08:34,1,1,1,2,1,0,4,2,2,0,V1 was northbound on a two lane roadway. V1 crossed over ice and snow and continued straight through a T-intersection. V1 end departed the roadway and the frontal plane of V1 contacted a tree.,827.764153416687,5,4
12711,2019,48,4,1-48-2019-004-03,3,2,2,08:47,9,1,1,1,2,0,4,2,2,0,"V1 was traveling north in lane one on a five lane two way undivided roadway. V1traveled to its left, crossing all north and southbound travel lanes. V1 then departed west road edge and the front of V1 contacted a curb and a fire hydrant. V1 then traveled north along the curb, departing and contacting it again with its front. V1 then drove northwest through a driveway and the front of V1 contacted four bushes in front of a building. The front of V1 then contacted the building and came to rest.",292.016557069451,12,4
12673,2019,22,6,1-22-2019-006-10,10,1,1,04:22,2,1,0,0,0,0,0,2,9,0,"V1 was traveling east on a two lane one way road in lane #2. V1 departed the left side of the roadway. The front of V1 struck a curb, V1 continued eastbound where the front of the vehicle struck a 50cm tree. V1 continued east approximately 15 meters to final rest",1045.92996383781,12,4
12674,2019,22,7,1-22-2019-007-06,6,1,5,17:49,2,2,1,3,1,0,4,9,9,4,"Vehicle # 1 was southbound on a two lane, two way roadway stopped on the southbound shoulder.  Vehicle # 2 was southbound on a two lane, two way roadway.  Vehicle # 1 turned started a left turn.  Vehicle # 2 front end struck the left side of vehicle # 1.  Vehicle # 1 left side and Vehicle # 2 right side collided after the initial contact.",70.0611138941407,12,4
12675,2019,17,7,1-17-2019-007-06,6,1,3,16:33,1,1,1,1,1,0,4,9,9,0,"V1 was traveling north on a four lane, two way median divided roadway in lane two. V1 departed the roadway to the right and rolled five quarter turns to the left.  V1 came to final rest on its right side off of the roadway.",820.094010105936,4,4
12662,2019,29,9,1-29-2019-009-02,2,1,4,17:20,1,2,1,1,1,0,4,9,9,4,"V1 was traveling west on a two lane, two-way undivided roadway approaching a crossing road. V2 was traveling north on the intersecting two lane two-way undivided roadway. V1 was turning left to head south and the front of V1 contacted the front of V2 in the intersection.",18.22459945563,2,4
12663,2019,29,10,1-29-2019-010-04,4,1,5,23:45,2,1,0,0,0,0,0,2,2,0,V1 was traveling north on a two lane two way undivided roadway. V1 was negotiating a left curve when it departed the west side of the roadway. The front of V1 contacted bushes as the right side of V1 contacted the cable support wire of a utility pole.,1201.30966549489,2,4
12677,2019,30,7,1-30-2019-007-07,7,1,4,15:41,2,3,99,99,0,0,9,2,2,1,V1 and V2 were traveling east in lane four on a two-way physically divided roadway. V3 was traveling east on the same highway in lane three. Traffic slowed and the front of V1 contacted the rear of V2. Debris from impact of V1 and V2 made contact with V3.,650.364252223527,10,4
12678,2019,30,8,1-30-2019-008-04,4,1,7,08:46,1,2,99,99,0,0,0,2,2,1,V1 and V2 were traveling in a southerly direction in the third lane on a divided two-way roadway. V1 was behind V2. V2 stopped for traffic and the front of V1 contacted the rear of V2.,434.053113575052,10,4
12680,2019,21,6,1-21-2019-006-09,9,1,3,12:40,1,1,2,8,1,0,6,2,2,0,V1 was traveling east on a three lane divided roadway in lane two of three lanes. V1 traveled northeast across lane one eastbound travel and departed the south road edge and overturned (4 quarter tuns; leading left).,1277.64535343709,11,4
12681,2019,21,7,1-21-2019-007-03,3,1,7,18:15,1,2,2,5,2,0,4,2,2,1,"V1 was traveling west in lane two of a four lane limited access guardrail divided interstate.  V2 was traveling west in lane three on the same roadway, ahead of V1. V1 moved to the left and began traveling behind V2 in lane three. V2 slowed in response to slowing traffic ahead and the front of V1 contacted the back of V2.",362.350642586468,11,4
12658,2019,13,6,1-13-2019-006-04,4,1,3,12:58,1,2,0,0,0,0,0,2,2,4,V1 was stopped at a stop sign facing west at a T intersection. V2 was traveling southbound  on the intersecting two lane undivided roadway. As V1 turned right from the stop sign the front of V1 contacted the left rear tire of V2.,896.089254715631,7,4
12659,2019,12,7,1-12-2019-007-06,6,1,4,20:56,2,1,0,0,0,0,0,2,2,0,V1 was traveling west on a two lane two way undivided roadway. V2 was legally parked facing northwest along the south curb. V1 pulled to the right curb then began to travel backwards (east bound) and the rear of V1 contacted the left side of V2.,419.106558043338,9,4
12660,2019,25,4,1-25-2019-004-04,4,1,7,20:24,1,1,1,1,1,0,0,9,9,0,"V1 was traveling south on a two way, two lane roadway. A deer entered the roadway from the left. The front of V1 impacted the deer.",897.053457960752,2,4
12645,2019,32,7,1-32-2019-007-03,3,1,7,21:26,3,1,9,97,1,0,5,2,2,0,V1 was traveling on a one lane exit ramp negotiating a right curve. During the curve V1 departed the roadway to the left and began to rotate clockwise. The left side of V1 impacted two warning signs. V1 then rolled over 4 quarter turns left side leading and came to rest facing east on its wheels.,1393.75085526506,7,4
12646,2019,32,8,1-32-2019-008-02,2,1,6,02:15,4,1,2,5,1,0,3,9,2,0,"Vehicle #1 was traveling northbound in lane 1 of a divided, four-lane interstate. V1 drifted over the right fog line and the right side tires made contact with the concrete jersey barrier (Events 1 & 2) . V1 re-entered lane 1 and initiated a clockwise yaw. V1 traversed the right fog line again  and the front, left corner impacted the jersey barrier (Event 3). The vehicle continued to rapidly rotate clockwise as the left rear door and quarter-panel impacted the barrier again (Event 4), before coming to rest facing south.",56.3288898385412,7,4
12647,2019,32,9,1-32-2019-009-06,6,1,4,15:52,2,3,9,97,1,0,0,2,2,1,"All vehicles were traveling in the same lane, southbound on a highway. V1 was traveling behind V2 and V3. V2 and V3 came to a stop due to traffic. The front of V1 impacted the rear of V2. V2 was pushed forward. The front of V2 impacted the front of V3.",1721.75444866665,7,4
12648,2019,66,4,1-66-2019-004-04,4,1,4,13:12,1,2,1,1,2,0,4,2,9,4,"V2 was stopped at a four way intersection, facing north in a left turn lane. V2 proceeded north from its stopped position making a left (westward) turn. V1 was traveling east in lane two of four on the two way four lane intersecting roadway. The frontal plane of V1 contacted the left side of V2 as the vehicles proceeded through the intersection.",170.057028217546,6,4
12640,2019,23,8,1-23-2019-008-06,6,1,7,11:50,1,1,0,0,0,0,4,2,2,0,V1 was traveling northeast in lane 2 of a 3 lane divided roadway.  V1 departed the roadway left in clockwise rotation and the back of V1 contacted a cable guardrail.  Cables wrapped around vehicle during event 1 causing damage to the right and front planes.,491.309035992908,5,4
12641,2019,23,9,1-23-2019-009-07,7,1,7,12:15,1,1,0,0,0,0,0,2,2,0,"V1 was traveling south in lane three of three on a divided roadway. V1 departed the east road edge and the front of V1 contacted a cable guardrail. The initial impact redirected V1 to its right, and back across all three southbound traffic lanes where it came to rest.",1611.99152389581,5,4
12642,2019,14,3,1-14-2019-003-01,1,1,1,14:20,2,2,6,75,4,1,1,1,1,2,"V1 was traveling northbound and V2 was traveling southbound on a two lane roadway. V1 traveled over the lane lines to the left and V1's front impacted V2's front (Event 1). V2's front overrode the front of V1 and V1 initiated a rapid counterclockwise rotation. V1 underwent a  minor engine compartment fire (Event 2) before coming to rest straddling the west road edge line and facing east. V2 departed the right side of the roadway, coming to rest on the west roadside and facing southerly.",404.045672436521,8,4
12643,2019,54,3,1-54-2019-003-09,9,1,2,15:51,1,2,1,1,3,0,4,2,2,4,V2 was traveling south on a two lane two way undivided roadway approaching an intersection. V1 was traveling east on the intersecting two lane two way undivided roadway approaching the same intersection. As both vehicles proceeded straight through the intersection the front of V1 contacted the right side of V2.,181.918296994327,9,4
12665,2019,26,7,1-26-2019-007-02,2,1,6,11:43,1,2,0,0,0,0,4,2,2,1,"V1 was traveling northbound in the number 3 lane of a 4 lane road, approaching an intersection. V2 was facing northbound, stopped at a traffic signal in the number 3 lane of a 4 lane road. The front of V1 impacted the rear of V2.",41.7668957553833,10,4
12666,2019,16,3,1-16-2019-003-04,4,1,3,17:39,1,2,0,0,0,0,0,2,2,4,V1 was southbound on a three lane two way undivided roadway in the left turn lane. V2 was northbound on the same roadway approaching same intersection in lane one. V1 turned left as V2 entered into the intersection. The front of V2 contacted the right side of V1. V1 came to final rest in the eastbound lanes facing the curb. V2 came to final rest in the intersection facing slightly northeast.,1549.40490278009,5,4
12667,2019,16,4,1-16-2019-004-05,5,1,1,21:05,4,2,9,97,1,0,9,9,9,5,"V1 and V2 were both parallel (northbound) on a six-lane roadway approaching an intersection. V1 was in lane three and V2 was in lane two. As both vehicles entered the intersection, the right side of V1 impacted the left side of V2 (event 1). Subsequently, V2 departed the northeast corner of the intersection and its front left tire impacted a curb (event 2). V2 continued off the road where its front end struck a wood utility pole (event 3) and its left side rubbed against a steel traffic signal pole (event 4).",47.3696627081722,5,4
12668,2019,15,6,1-15-2019-006-02,2,1,1,12:05,1,1,3,14,1,1,3,2,2,0,V1 was traveling west on a two-lane two-way undivided roadway.  V1 departed the north edge of the roadway and the front of V1 contacted a pole.,26.7385076311537,1,4
12669,2019,15,7,1-15-2019-007-02,2,1,3,11:45,2,1,2,4,1,0,4,9,9,0,V1 was traveling northbound on a two lane two way undivided roadway. V1 departed the roadway on the east side and the front of V1 contacted a rock. V1 then returned to roadway traveling north and the front of V1 contacted a wooden barrier at an intersection.,26.7385076311537,1,4
12670,2019,33,5,1-33-2019-005-08,8,1,7,16:55,3,1,2,8,1,0,3,1,2,0,"V1 was traveling north on a two lane one way highway on ramp, negotiating a right curve. V1 began to rotate clockwise and departed the road to the right. The left side of V1 contacted a tree and the vehicle continued to rotate. The back of V1 contacted a fence and the right side of V1 contacted another tree.",93.1355264591519,12,4
12671,2019,33,6,1-33-2019-006-03,3,1,4,17:40,3,3,1,3,2,0,4,2,2,1,"Vehicle 1 was traveling north in lane 2. Vehicles 2 and 3 were stopped in traffic traveling north in lane 1. V1 changed lanes to the right, and the front plane of V1 struck the back plane of V2, then rotated counterclockwise striking a concrete wall with its right plane. The front plane of V2 was pushed into the back plane of V3.",98.8585618311132,12,4
12672,2019,33,7,1-33-2019-007-03,3,1,3,07:54,3,2,2,5,1,0,3,2,2,1,"Vehicles #1 and #2 were traveling west. The front plane of V1 contacted the back plane of V2. V1 departed the road to the right. The front plane of V1 contacted a road edge marker. V1 traveled up an embankment, then flipped over four quarter turns to the left.",98.8585618311132,12,4
12633,2019,11,5,1-11-2019-005-05,5,1,4,21:12,5,1,2,6,1,0,3,1,2,0,"V1 was traveling east on a two lane, two way undivided roadway negotiating a curve to its right. V1 departed the north road edge and impacted a sign with its front (Event 1). V1 continued traveling northeast off the road edge and impacted a culvert with its undercarriage (Event 2). V1 continued in a forward trajectory as its right side plane impacted a tree (Event 3). The front left corner region impacted a Guy wire (Event 4) before impacting a second tree (Event 5) also with the front left corner region.",124.000975756859,8,4
12634,2019,11,6,1-11-2019-006-10,10,1,5,07:32,1,1,0,0,0,0,0,2,2,0,V1 was traveling south in lane two on a four lane positively divided two way roadway. V1 crossed over and through the first southbound travel lane and departed the roadway to the right. Upon departing the roadway the front of V1 contacted a barrier on the west side of the roadway.,22176.1474139505,8,4
12635,2019,24,4,1-24-2019-004-03,3,1,4,14:49,1,2,1,1,2,0,4,2,2,4,"V2 was traveling east on a six lane roadway in lane three, passing through an intersection. V1 was traveling west on the same roadway and attempting to make a left turn at the intersection. The front of V1 contacted the front of V2 within the intersection.",486.018537411329,1,4
12636,2019,24,5,1-24-2019-005-03,3,1,5,21:14,8,1,0,0,0,0,0,2,2,0,"V1 was traveling southbound on a two-lane roadway. V1 was attempting to pass the vehicle in front of it. V1 passed the vehicle, then departed the roadway on the west side. After departing the roadway the front of V1 contacted trees and a fence that also caused damage to the top and right side of the vehicle.",486.018537478208,1,4
12637,2019,77,4,1-77-2019-004-06,6,1,2,21:16,1,2,1,1,1,0,4,1,9,4,"V2 was traveling south on a 5 lane non-divided roadway and had stopped in the dedicated turn lane 3 to turn left (east) at an intersection. V1 was traveling west on the intersecting two lane non-divided roadway and was turning right to travel north on the 5 lane roadway. At the intersection, the front of V1 contacted the left side of V2.",474.784936911915,9,4
12638,2019,77,5,1-77-2019-005-09,9,1,6,06:07,1,1,0,0,0,0,0,2,2,0,"V1 was traveling north in lane two of five on a non divided two way roadway. V1 began to rotate clockwise and departed the east road edge. V1 crossed a sidewalk and slid down an embankment, left side leading, before impacting a utility pole guy wire and anchor with its left side.",1202.78711503528,9,4
12654,2019,31,4,1-31-2019-004-03,3,1,1,10:15,4,2,2,9,7,0,3,2,2,4,V1 was traveling eastbound on a two lane undivided roadway through a 4 leg intersection. V2 was northbound through the same intersection. The front of V2 impacted the right side of V1 causing damage. After impact both vehicles moved towards the northeast side of intersection. The right side of V1 impacted the left side of V2. V2 came to rest in the northeast side of the intersection. V1 continued off the road striking an embankment with the front causing damage. V1 then struck a culvert with the left rear side coming to final rest facing northeast.,227.270424528455,6,4
12655,2019,66,6,1-66-2019-006-07,7,1,4,20:00,1,1,0,0,0,0,0,2,9,0,"V1 was headed west on a two way, two lane undivided roadway. The front of V1 contacted a tree branch that was laying on the roadway. V1 came to final rest on the right edge of the roadway.",200.514962439204,6,4
12656,2019,13,4,1-13-2019-004-06,6,1,5,07:10,1,1,2,4,1,0,4,2,2,0,Vehicle 1 was southbound on a two lane two way undivided roadway. Vehicle 2 was parked facing north along the west curb. The front of V1 contacted the front of V2.,444.047563029028,7,4
12657,2019,13,5,1-13-2019-005-03,3,1,7,16:53,1,1,99,99,0,0,0,2,2,0,Vehicle 1 was traveling on a single lane designated u-turn lane attempting to proceed southbound. V1 departed the left side of the roadway and front of V1 contacted a concrete traffic barrier.,359.454085576585,7,4
12650,2019,27,3,1-27-2019-003-06,6,1,3,17:37,1,2,0,0,0,0,6,9,9,4,"V1 was traveling south on a two-way, two-lane road which was ice covered and dimly lit.  V2 was traveling north on the same road. V2 turned left into a driveway and the front of V1 impacted the right side of V2.",517.528505527565,3,4
12651,2019,28,3,1-28-2019-003-01,1,1,3,12:00,2,1,3,14,1,1,1,9,9,0,"V1 was traveling west bound on a two way, two lane, non divided roadway, when it left the roadway to the left, where it impacted a log laying alongside the roadway with is frontal plane. V1 continued forward and impacted a tree with its frontal plane, which caused the vehicle to rotate counter clockwise, where it came to final rest.",63.5071801125526,3,4
12652,2019,48,3,1-48-2019-003-07,7,1,7,09:08,2,1,99,99,0,0,9,2,2,0,"V1 was traveling north on a one lane, one way freeway exit ramp. V1 departed the roadway to the right, traveling through a snowdrift. V1 continued to travel north off the east roadside and the front of V1 contacted a mile marker post. V1 then yawed clockwise and came to rest in a snowdrift against a barbed wire fence (not fence post).",1101.68508953049,12,4
12612,2019,21,4,1-21-2019-004-03,3,1,7,15:06,3,3,2,5,1,0,6,2,2,4,"V1 was stopped facing easterly in lane 1 on a two lane undivided two way roadway, prior to the intersection, and in preparation for a left turn (from east to north). V3 was stopped facing a northerly direction in the designated left turn lane on a five lane, two way undivided roadway in preparation for a left turn/U-turn (from north to west/north to south).  V2 was traveling south through the intersection in lane 2 on the same roadway as V3.  V1 entered the intersection and its left side was contacted by the front end of V2.  V1 rotated counter-clockwise and its back end came into contact with the front end of V3.  V2 continued in a southerly direction and its front end came into contact with the left side of V3.",330.522138931043,11,4
12613,2019,21,5,1-21-2019-005-08,8,1,7,00:25,2,1,3,17,1,1,3,1,2,0,"V1 was traveling westbound in lane two of two one way lanes on an interchange ramp. V1 departed the road to the left and the front of V1 contacted the back side of a guardrail section, and a pole.",218.663918477711,11,4
12600,2019,30,6,1-30-2019-006-05,5,1,2,17:22,4,3,1,2,2,0,4,2,2,4,"Vehicle 1 was traveling northbound in the #1 lane approaching an intersection. Vehicle 2 and Vehicle 3 were traveling westbound approaching the same intersection. Vehicle 1's front made contact with Vehicle 3's left side. Immediately after contact with Vehicle 3, Vehicle 1's right side and Vehicle 2's front end made contact with each other. Vehicle 2's right side and Vehicle 3's left side made contact after initial impact with Vehicle 1. Vehicle 1 continued towards the middle of the northern part of the intersection and made contact with a traffic signal in the median on the northern part of the intersection.",83.6566064058467,10,4
12596,2019,18,2,1-18-2019-002-06,6,1,2,10:52,2,1,1,3,5,0,4,2,2,0,V1 was traveling east in lane one on a two lane divided roadway. V1 began to rotate clockwise and departed the road to the right.  The front of V1 contacted a guardrail face.  V1 continued to rotate clockwise and the left side of V1 contacted the same guardrail face.,150.870265388479,6,4
12597,2019,18,3,1-18-2019-003-10,10,1,2,10:00,1,1,0,0,0,0,0,2,2,0,V1 was traveling southeast on an exit ramp from a limited access highway.  V1 departed the north road edge.  The back and right planes of V1 contacted two posts supporting a single sign.,2239.33774142675,6,4
12598,2019,59,7,1-59-2019-007-07,7,1,6,18:00,1,1,1,1,1,0,0,2,2,0,V1 was westbound on a two lane undivided roadway. A deer ran into the roadway from the right. The front of V1 impacted with the deer.,689.960580344976,6,4
12615,2019,19,5,1-19-2019-005-08,8,1,6,05:00,2,3,1,1,1,0,4,2,2,6,"V1 was traveling northeast on a two way, two lane, undivided roadway. V2 and V3 (medium/heavy trucks) were traveling southwest on the same roadway as V1, with V2 ahead of V3. V1 departed its travel lane to the left and its front plane contacted V2. V1 then rotated counter clockwise and the right plane contacted V3.",381.966493849879,9,4
12617,2019,17,6,1-17-2019-006-06,6,1,3,13:47,3,2,2,5,3,0,4,9,9,4,"V1 was traveling southbound on a two lane two way roadway approaching an intersection. V2 was traveling westbound on a two lane two way roadway approaching the same intersection. In the intersection, the front of V2 contacted the left side of V1. As the vehicles rotated to final rest the left side of V1 contacted the right side of V2. V1 then traveled southwest and departed the roadway. The front of V1 contacted a pole.",137.90204803205,4,4
12618,2019,26,5,1-26-2019-005-07,7,1,2,22:52,4,2,1,2,1,0,4,1,9,1,V1 and V2 were traveling in the #2 lane of a 4 lane bridged highway while negotiating a curve. The front end of V1 impacted the back of V2. V2 rotated clockwise and the front of V2 impacted the bridge rail on the right side of the roadway. V2 continued to rotated clockwise and came to rest facing north in the #1 and #2 lanes. V1 rotated counter clockwise where the left front impacted the bridge rail on the left side of the roadway. V1 rotated clockwise and the left rear impacted the bridge rail on the left side of the roadway. V1 came to rest on the left shoulder.,2053.2086874054,10,4
