CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
23754,2021,26,154,1-26-2021-154-02,2,10,3,13:15,5,2,2,5,2,0,3,2,2,4,V1 was traveling east exiting a driveway. V2 was traveling south in the #2 lane of a 5 lane undivided roadway. The left side of V1 impacted the front of V2. V1 rotated counter clockwise and departed the roadway to the east. V2 continued south east and departed the road to the east. The front of V2 impacted a sign. V2 continued forward and the front of V2 impacted a concrete bollard. V2 continued forward and began rotating clockwise where the front of V2 impacted a fire hydrant. V2 continued rotating where the left impacted a concrete bollard. V1 came to rest partially on the east shoulder facing south. V2 came to rest in a parking lot facing south with the front of V2 against the fire hydrant.,14.4738277659613,10,6
24085,2021,25,108,1-25-2021-108-04,4,10,6,15:41,1,2,0,0,0,0,0,9,9,4,"V1 was traveling northwest on a two way, three lane road, in the first lane of travel, approaching a four way intersection. V2 was stopped at a stop sign, traveling west on a two-way, two lane road, approaching the same intersection. As V2 was starting in traffic, the right side of V1 impacted the front of V2. Both vehicles came to final rest in the roadway; V1 facing northwest, V2 facing north.",489.957944307409,2,6
24086,2021,28,92,1-28-2021-092-06,6,11,6,13:57,2,1,9,97,1,0,9,2,2,0,"V1 was traveling in a western direction on a two lane, non-divided, bidirectional roadway, negotiating a slight curve to the left. V1 lost control due to road conditions and departed the roadway to the left rotating counter clockwise, where it's frontal plane impacted a guardrail. V1 continued to rotate counter clockwise, and rolled one quarter turn onto its right side. V1 came to final rest on its right side on the roadway.",64.6065039488469,3,6
24088,2021,16,104,1-16-2021-104-01,1,11,7,13:42,5,2,5,42,1,1,1,2,2,4,"V1 was traveling east on a two-lane, two-way roadway approaching a sign controlled four-legged intersection. V2 was traveling north on a two lane, two-way roadway approaching the same intersection. V1 entered into the intersection. The right of V1 contacted the front of V2. Following this initial impact, V1 rotated counterclockwise and V2 rotated clockwise. The right of V1 contacted the left of V2. V1 departed the road to the left. The front of V1 contacted an utility pole where it came to final rest. V2 departed the road to the right. The front of V2 contacted a landscaping fence. V2 then rolled backwards, re-entering the road and departing it to the right. The back of V2 contacted an embankment where it came to rest.",71.0822606554483,5,6
24089,2021,16,105,1-16-2021-105-03,3,11,2,17:47,2,3,9,97,1,0,5,2,2,1,"V1, V2, and V3 were traveling west on a four lane interstate in the right lane. V1 and V2 began to slow for traffic ahead. The front of V3 contacted the rear of V2. V2 was then redirected forward. The front if V2 contacted the rear of V1. V1 was redirected to the right were is came to final rest on the shoulder. V2 and V3 came to final rest near the points of impact.",724.244114426856,5,6
24090,2021,66,93,1-66-2021-093-10,10,11,2,07:13,1,2,99,99,0,0,9,2,9,1,"V2 was traveling south on a two lane, two way, undivided roadway. V2 came to a stop in its initial travel lane. V1 was following V2. The frontal plane of V1 struck the back plane of V2. Both vehicles came to final rest near the point of impact heading south.",165.532461606891,6,6
24091,2021,66,94,1-66-2021-094-09,9,11,2,22:05,3,2,9,97,2,0,8,2,9,4,"V1 was traveling east in lane 1 on a 5-lane, two way, undivided roadway, with a two way left turn lane, passing through a four leg intersection. V2 was traveling south on a two lane, two way, undivided roadway, passing through the same four leg intersection. The front plane of V1 impacted the right side plane of V2. V1 rotated clockwise and came to rest on the roadway facing southeast. V2 departed the southeast corner of the intersection and struck a curb with its undercarriage, and then a guy wire with its front plane.  V2 came to rest off the roadway facing southeast, just southeast of the intersection at the point of impact with the guy wire.",144.174066612041,6,6
23952,2021,32,123,1-32-2021-123-08,8,11,6,02:12,2,1,1,1,2,0,4,2,2,0,"V1 was traveling north in lane four of a five lane one-way roadway, approaching an intersection. V1 passed through the intersection and departed the road to the left. V1 drove over a traffic island, crossed the U-turn lane of a highway service road and departed the road to the north. The front of V1 impacted a concrete wall. V1 rotated counter clockwise and impacted the concrete wall with its right side. V1 came to rest at the wall, facing southwest.",1364.37946456393,7,6
23953,2021,28,88,1-28-2021-088-07,7,11,3,09:24,3,1,0,0,0,0,0,2,2,0,"V1 was traveling in a western direction on a two lane, non divided, bidirectional roadway. A deer entered the roadway, where V1's frontal plane impacted the deer. The deer rotated down the left side of V1, where it impacted the left side of V1.  V1 departed the roadway to the right, where its frontal plane impacted a culvert. V1 came to final rest on the right side of the roadway.",458.232403369434,3,6
23954,2021,28,89,1-28-2021-089-07,7,10,6,10:58,2,1,0,0,0,0,0,2,2,0,"V1 was traveling in an eastern direction on a two lane, non divided bidirectional roadway negotiating a slight curve to the left, when a deer entered the roadway from the left. V1 impacted the animal with its frontal plane. The deer then rotated and impacted the right side of V1. V1 came to final rest on the right side of the roadway.",458.232403369434,3,6
23955,2021,27,93,1-27-2021-093-03,3,11,6,08:42,1,2,1,2,2,0,4,2,2,1,"V1 and V2 were traveling north on a two-lane, two-way road approaching and intersection. V1 stopped for traffic stopped at a light. The front of V2 impacted the rear of V1. Both vehicles came to rest at the point of impact.",52.8426591950268,3,6
23956,2021,27,94,1-27-2021-094-04,4,11,5,04:15,1,2,3,10,1,1,4,2,9,4,"V1 was traveling west on a divided, two-lane, two-way road while passing through an intersection. V2 was traveling south on a two-lane, two-way road passing through the same intersection. Both vehicles entered the intersection and the front of V2 impacted the right side of V1. Both vehicles came to rest on the western leg of the intersection in the roadway.",172.192301957825,3,6
24508,2021,16,120,1-16-2021-120-10,10,12,5,08:15,1,2,0,0,0,0,0,2,2,4,V1 was heading south on an unmarked two lane roadway. V2 was heading east on a two lane undivided roadway. V1 entered into the intersection to make a left turn. The right of V1 contacted the left of V2. V1 was redirected to the left. V1 came to final rest near the curb. V2 also came to initial rest near its initial point of impact.,5507.7834813638,5,6
24510,2021,28,107,1-28-2021-107-03,3,12,4,06:46,4,1,2,9,1,0,3,1,2,0,"V1 was traveling north bound on a two lane, lease roadway. V1 was negotiating a sharp curve to the left, when it departed the roadway to the right. V1 traveled down a steep embankment, where its frontal plane impacted a tree. V1 rotated counter clockwise, and rolled over 3 quarter turns right side leading, where it impacted two trees. The second tree interrupted the roll causing V1 to roll 1 quarter turn to the left. V1 came to final rest on its top on the right side of the roadway.",134.925241715218,3,6
24512,2021,66,102,1-66-2021-102-07,7,12,5,16:18,1,2,0,0,0,0,0,2,9,4,"V1 was traveling east through a four leg intersection on a two lane, two way, undivided roadway, with a left curve. V2 was traveling south through the same four leg intersection and making a left turn. The frontal plane of V2 struck the left side plane of V1. V1 came to rest heading east on the southeast corner of the intersection. V2 came to rest heading east in the middle of the intersection.",265.989614454476,6,6
24371,2021,24,194,1-24-2021-194-02,2,12,5,17:11,2,3,1,1,1,0,4,2,2,1,"V1, V2, and V3 were traveling westbound on a three-lane roadway with a two-way left turn lane in lane two. V1 and V2 were stopped in traffic when the front plane of V3 contacted the back plane of V2. V2 was then pushed forward where the front plane of V2 contacted the back plane of V1. All vehicles came to final rest at point of impacts facing west.",70.5135228134802,1,6
24372,2021,24,195,1-24-2021-195-08,8,12,7,15:05,1,2,2,9,4,0,3,2,2,2,"V1 was traveling southbound on a two-lane, two-way roadway. V2 was traveling northbound. V1 departed its lane to the left side where the front plane of V1 contacted the front plane of V2. V1 came to final rest facing southbound at point of impact in the northbound lane. V2 came to final rest partially off the roadway facing north.",705.666017545064,1,6
21472,2021,29,29,1-29-2021-029-07,7,4,7,01:26,3,1,99,99,0,0,9,1,9,0,"V1 was traveling eastbound in the first lane of a two lane, two-way roadway. V1 approached a T-intersection and continued forward. V1 departed the roadway. The frontal plane of V1 impacted a metal pole. V1 continued forward impacting the curb with it's frontal plane. V1 continued travel forward on sidewalk rotating slightly clockwise, impacting a fence with it's frontal plane. V1 came to final rest after impacting the fence on an asphalt area. V1 came to final rest off the roadway facing east.",182.726175877733,2,6
21473,2021,29,30,1-29-2021-030-03,3,4,5,09:41,1,2,1,1,1,0,6,2,2,4,"V1 was traveling westbound in a single lane, one-way roadway approaching an intersection. V2 was traveling southbound in the first lane of a two lane, two-way roadway approaching the same intersection as V1. Both V1 and V2 entered the intersection at the same time. The frontal plane of V1 impacted the left side plane of V2. Both V1 and V2 came to final rest in the roadway: V1 was facing west and V2 facing south.",35.9286899556381,2,6
20819,2021,76,9,1-76-2021-009-03,3,1,3,13:25,1,2,9,97,1,0,8,9,9,6,"V1 was traveling south on a two way, two lane, undivided roadway negotiating a right hand curve in the roadway. V2 was traveling east on the same roadway as V1 negotiating a left hand curve in the roadway. V1 began to slide longitudinally and departed the left hand lane line. The front plane of V1 contacted the left plane of V2. V1 and V2 both came to final rest on the roadway.",18.5934551148107,3,6
20821,2021,29,13,1-29-2021-013-04,4,2,6,08:41,1,2,0,0,0,0,0,2,2,5,"V1 was traveling northbound in the third lane of a three lane positive divided, one-way roadway approaching an off ramp. V2 was traveling northbound in the second lane of a three lane positive divided, one-way roadway approaching the same off ramp. V1 departed to the right from the third lane into the second lane in an attempt to get onto the off ramp. The right side plane of V1 impacted the left side plane of V2. Both V1 and V2 came to final rest in the roadway: V1 was facing north and V2 was facing east.",114.407780424573,2,6
21083,2021,11,11,1-11-2021-011-08,8,2,5,13:57,4,3,0,0,0,0,3,9,1,9,"Vehicle 1 had been involved in a prior crash event, and was backing from the third travel lane and entered into the fourth travel lane of a six lane positively median divided roadway. Vehicle 1 contacted its back plane with the frontal plane of Vehicle 2 which was traveling in the fourth travel lane. Vehicle 1 continued backing and departed the roadway crossing the median. Vehicle 1 entered the opposite lanes of travel and contacted its back plane with the back plane of Vehicle 3, which was traveling in its second travel lane. Vehicle 1 continued its path of travel and departed the roadway to the left and contacted a tree with its right plane and a second tree with its back plane V1 came to rest off the roadway.",916.038033088086,8,6
21084,2021,11,12,1-11-2021-012-03,3,3,6,19:16,1,2,0,0,0,0,0,2,2,1,"Vehicle 1 was traveling in the eastbound lanes of a nine lane grass median divided roadway and was in the third travel lane of five on the roadway.  Vehicle 1 changed lanes to the right to pass an emergency vehicle, and was contacted on its back plane by the frontal plane of Vehicle 2.  Both vehicles came to rest on the roadway.",1340.23539205338,8,6
21085,2021,48,17,1-48-2021-017-07,7,3,3,10:41,2,1,0,0,0,0,0,2,2,0,"V1 was eastbound on a 1 lane, one way ramp/interchange when V1 departed the roadway to the left. The front of V1 contacted a guardrail. V1 then climbed the guardrail at which time the undercarriage of V1 made contact with the guardrail. V1 ultimately came to rest on top of the guardrail.",185.554842841534,12,6
21086,2021,48,18,1-48-2021-018-09,9,2,7,02:00,6,1,1,1,1,0,4,1,1,0,"V1 was northbound on a 4 lane physically divided roadway, in lane 4, when V1 began to yaw clockwise, departed the roadway to the right and the front of V1 contacted a concrete traffic barrier. V1 continued to yaw and the left side of V1 contacted the same barrier, twice. Continuing to yaw, the back of V1 contacted the same barrier, twice. Continuing to yaw the right side of V1 contacted the same concrete barrier before V1 came to rest partially blocking lane 1.",200.934724715191,12,6
21089,2021,24,33,1-24-2021-033-06,6,3,1,01:39,4,2,0,0,0,0,5,2,2,4,"V1 was traveling southbound in lane two, on a three lane, one-way roadway approaching an intersection. V2 was traveling westbound in lane two, on a four lane, two-way roadway passing through the same intersection as V1. The left plane of V1 contacted the front plane of V2. After the first impact V1rotated clockwise slightly while V2 rotated counter-clockwise causing the vehicles to impact a second time, V1 left to V2 right. V1 continued to travel off the roadway where V1 front contacted a curbed traffic island on the southwest apex of the intersection. V1 continued to travel onto the traffic island where the front of V1 struck a pedestrian signal  before coming to final rest facing southwest Partially off the traffic island. V2 came to final rest on roadway facing south.",124.004377667369,1,6
21090,2021,24,34,1-24-2021-034-04,4,3,1,11:19,1,2,0,0,0,0,0,2,2,4,"V1 was traveling northeast on a two-lane roadway approaching an intersection controlled by a stop sign for the east and west travel lanes. V2 was traveling northwest on a two-lane roadway approaching the mentioned intersection. V1 proceeded through the intersection where the front plane of V2 contacted the right side of V1. V1 came to final rest in the roadway facing northeast, V2 came to final rest in the roadway facing west.",221.178344629314,1,6
21091,2021,52,35,1-52-2021-035-04,4,3,3,15:48,1,2,0,0,0,0,0,2,2,4,"Vehicle 1 was traveling westbound on a two lane, one way, non-physically divided roadway in lane 1 approaching an intersection. Vehicle 2 was traveling southbound on a two lane, one way, non-physically divided roadway in lane 2 approaching the same intersection. Both vehicles entered the intersection proceeding straight. The right side of V1 contacted the front of V2. Both vehicles came to rest facing south west in the intersection parallel to each other.",36.1949650873734,12,6
21092,2021,52,36,1-52-2021-036-09,9,3,2,07:52,2,2,0,0,0,0,0,2,2,4,"Vehicle 1 was traveling south on a two lane, two way, non-physically divided road approaching an intersection. Vehicle 2 was traveling west on a 5 lane, two way, non-physically divided roadway in lane 2 approaching the same intersection. V1 entered the intersection turning to its left and V2 proceeded straight. The front of v1 contacted the right side of V2 in the intersection. After impact V2 began to yaw left side leading and rolled onto its left side coming to rest in the east bound lanes facing northwest. V1 came to rest after impact facing south in the intersection.",71.479287724819,12,6
21093,2021,52,37,1-52-2021-037-06,6,2,5,08:30,2,2,1,3,1,0,4,2,2,4,Vehicle 1 was traveling eastbound on a two lane non-physically divided roadway in the lane one position. Vehicle 2 was traveling southbound on a two lane non-physically divided roadway in the lane 1 position. Both vehicles approach and entered a four way intersection at the same time. The front plane of V1 contacted the right plane of V2. V1 rotated in a clockwise rotation and V2 rotated in a counter-clockwise rotation as a result the left side of V1 contacted the right side of V2. Both V1 and V2 came to final rest facing southeast in the southeast corner of the intersection.,24.3492305183888,12,6
20952,2021,18,16,1-18-2021-016-10,10,2,5,16:58,1,1,0,0,0,0,0,2,2,0,"Vehicle 1 (V1) was traveling west in lane two of a divided highway.  A non-contact vehicle (NCV) was traveling on the same roadway in lane one. The NCV began to move into lane 2.  V1 steered left to avoid contact and departed the road to the left.  The front of V1 contacted a cable barrier guardrail. V1 rotated clockwise and the left of V1 contacted the cable barrier guardrail.  V1 came to rest in the median, facing west.",1396.20114267435,6,6
20953,2021,15,19,1-15-2021-019-09,9,2,5,13:15,1,2,99,99,0,0,0,9,9,9,"V1 was headed southeast making a u-turn on a multi lane roadway. V2 was headed eastbound in lane two on a multi lane roadway, traveling straight, when V1's frontal plane came into contact with V2's front right corner and side. Both vehicles came to final rest in the roadway.",86.9901196232934,1,6
24399,2021,30,123,1-30-2021-123-04,4,12,6,10:24,1,1,0,0,0,0,0,2,2,0,"Vehicle 1 was traveling west on a five lane, physically divided roadway in lane number 5. Vehicle 1 traveled off the left side of the road and its front end made contact with the concrete barrier. Vehicle 1 came to final rest partially in its original travel lane, next to the barrier.",1534.13018819777,10,6
24401,2021,20,175,1-20-2021-175-03,3,12,2,04:14,2,1,1,1,1,0,4,1,9,0,V1 was traveling south on a two lane divided roadway in lane one. V1 departed the roadway to the right and contacted a plastic Utility Marker with its front plane. V1 steered left and  rotated counter-clockwise as it traveled down a slight embankment where its right side contacted a chain link fence. The fence also contacted the top and left planes of V1. V1 came to rest on the roadside facing east.,212.413066136962,11,6
24402,2021,20,176,1-20-2021-176-04,4,11,5,17:43,1,2,0,0,0,0,0,2,2,5,V1 was traveling south on a two-lane non physically divided roadway approaching an intersection. V1 was traveling south on a two-lane non physically divided roadway approaching an intersection in front of V1. V2 began to make a left turn and the front of V1 impacted the left side if V2. Both V1 and V2 came to rest on the east shoulder facing an easterly direction.,842.732738372685,11,6
24403,2021,28,103,1-28-2021-103-07,7,12,1,17:09,1,1,0,0,0,0,0,2,2,0,"V1 was traveling north bound on a two lane, non-divided bidirectional roadway. When a deer entered the roadway from the left, V1's frontal plane impacted the animal. V1 came to final rest on the right side of the roadway.",47.1618488505364,3,6
24404,2021,52,216,1-52-2021-216-07,7,12,2,19:09,1,2,0,0,0,0,9,2,2,4,Vehicle 2 was traveling eastbound on 3 lane non-physically divided roadway in the lane 1 position intending to pass through an intersection. Vehicle 1 was traveling westbound on a 5 lane non physically divided roadway in the lane 3 position intending to make a left hand turn. The front plane of V1 made contact with the front left corner of V2 in the intersection. Vehicle 1 spun counter clockwise coming to rest against a curb facing southeast. Vehicle 2 spun clockwise coming to rest south of the intersection facing southwest.,99.7651507131201,12,6
24405,2021,29,103,1-29-2021-103-10,10,12,1,18:46,1,1,0,0,0,0,0,2,2,0,"V1 was traveling southbound in the first lane of a two lane, two-way roadway. A deer began crossing the roadway from the left. The front plane of V1 contacted the deer. V1 came to rest on the right shoulder.",10487.0486930281,2,6
24406,2021,17,102,1-17-2021-102-04,4,12,4,17:11,1,2,0,0,0,0,0,9,9,4,"V1 was traveling west on a two lane, undivided, roadway approaching an intersection. V2 was traveling south on a two lane, undivided, roadway, approaching the same intersection.  In the intersection, the right side of V1 contacted the front of V2. Both vehicles came to final rest on the roadway.",59.5314826828554,4,6
24538,2021,30,129,1-30-2021-129-09,9,12,3,22:52,2,1,9,97,5,0,8,2,2,0,"V1 was traveling north, on a 5 lane, two-way undivided roadway in lane number 3. Vehicle 1 attempted to turn left onto an intersecting roadway and the front of V1 contacted with the curb on the west side of the road. V1 continued forward and the front of V1 then contacted a pole. V1 came to rest facing west against the pole.",876.173757101667,10,6
24475,2021,76,93,1-76-2021-093-07,7,12,4,17:00,1,1,0,0,0,0,0,9,9,0,"V1 was traveling northeast on a two way, two lane, undivided roadway negotiating a right hand curve in the roadway. A deer entered the roadway from the eastern shoulder and the frontal plane of V1 contacted the animal in the roadway. V1 came to final rest on the roadway.",35.9791688105861,3,6
24476,2021,26,198,1-26-2021-198-03,3,12,4,19:39,2,2,1,2,1,0,4,2,2,0,"V1 was traveling northbound in the number 1 lane of a 4 lane one-way roadway, approaching an intersection. V2 was traveling westbound in the number 3 lane of a 4 lane divided roadway, decelerating for an intersection. V1 was preparing to turn right and began their turn. V1 continued forward where the front of V1 impacted a curb. V1 continued forward where the front of V1 impacted the left side of V2. V1 pushed V2 to the right and rearward. V1 came to rest facing northerly in the westbound number 2 lane. V2 came to rest facing west in the number 3 westbound lane.",804.830079720976,10,6
20954,2021,15,20,1-15-2021-020-10,10,2,1,16:35,1,1,0,0,0,0,0,9,9,0,V1 was traveling eastbound in the right lane of a two way roadway with a total of three lanes. V2 was legally parked on the south side of the roadway facing eastbound. V1 departed the roadway on the right and the frontal plane of V1 made contact with the rear plane of V2. V1 came to final rest on the roadway. V2 remained parked off the roadway.,288.483956020491,1,6
20955,2021,15,21,1-15-2021-021-03,3,2,3,12:00,1,2,1,1,1,0,4,9,9,4,"V1 was traveling southbound on a two way roadway with a single lane of travel in each direction. V2 was traveling westbound in the right lane of a two way of roadway with two lanes of travel in each direction. At the intersection, the frontal plane of V2 made contact with the left side plane of V1. V1 came to final rest on the roadway. V2 left the scene of the crash.",22.8505985566956,1,6
20956,2021,19,30,1-19-2021-030-10,10,2,3,11:38,1,2,0,0,0,0,0,2,2,2,"V1 was traveling north in lane two of a undivided roadway with two-way center turn lane. V2 was exiting a parking lot and turning on the same undivided roadway as V1, heading south. Both V1 and V2 entered the two-way center turn and the front plane of V1 contacted the front plane of V2. Both vehicles came to final rest inside the center turn lane.",1058.73937164278,9,6
20957,2021,19,31,1-19-2021-031-04,4,2,4,16:41,1,2,1,1,1,0,9,2,2,1,"V1 was traveling southeast in lane two of a four-lane undivided roadway. V2 was ahead of and in the same travel lane as V1, stopped while waiting to turn left. The front plane of V1 contacted the back plane of V2. Both vehicles came to final rest in the intersection close to impact.",153.354033963682,9,6
20958,2021,19,32,1-19-2021-032-06,6,2,6,07:27,1,2,1,2,2,0,4,2,2,4,V1 was traveling northeast in lane three of a five lane roadway attempting a left turn. V2 was traveling southeast in lane two of a five lane divided roadway attempting to pass through the intersection. V1's front plane contacted V2's front plane. Both vehicles came to rest in the intersection near impact.,91.8451697183037,9,6
21512,2021,11,21,1-11-2021-021-02,2,4,1,00:50,5,1,1,1,1,0,4,1,1,0,V1 was traveling north on a physically divided roadway in the 1st travel lane. V1 departed the roadway to the left contacting a curb with the front and rear rims. V1 then crossed the roadway to the right where it impacted a concrete jersey barrier with it right side. This contact caused V1 to enter a clockwise rotation and roll with its left side leading. V1 rolled 4-quarter turns and impacted the Jersey barrier with its left side before coming to rest on its wheel facing south.,96.3089932637141,8,6
21513,2021,11,22,1-11-2021-022-01,1,4,1,07:20,3,1,4,18,1,1,1,9,9,0,"Vehicle 1 was traveling in the first of three southbound travel lanes of a three lane median divided roadway. Vehicle 1 departed the roadway to the right and contacted a fallen tree with its frontal plane. Vehicle 1 traversed the log and continued traveling off road contacting a tree with its frontal plane, rotating and contacting a second tree. Vehicle 1 came to rest off the roadway.",210.148223381545,8,6
21514,2021,48,27,1-48-2021-027-03,3,4,3,05:31,3,1,2,9,2,0,3,1,1,0,"V1 was southbound on a 3 lane physically divided roadway in lane 2. V2 was was on the same roadway facing northbound on the east-side shoulder. V2 was disabled on the shoulder due to a previous event. As V1 approached V2, V1 began to yaw counter-clockwise. V1 then departed the roadway to the left and the front of V1 contacted a cement barrier then the right side of V1 contacted the front of V2. The right side of V1 then contacted the left side of V2. Both came to rest in the roadway.",220.471142616868,12,6
21540,2021,76,23,1-76-2021-023-05,5,4,7,18:21,3,1,1,1,1,0,8,1,9,0,"V1 was traveling north on a two way, two lane, undivided roadway. V1 departed the right road edge driving over a small hill. V1 then went airborne for approximately 6 meters before landing on the ground on its wheels. V1 then continued forward striking a stone wall with its front plane. While V1 was striking the stone wall, airborne debris contacted the top plane of V1. V1 then rotated clockwise 180 degrees before coming to final rest off of the roadway facing south.",16.314781426812,3,6
21541,2021,14,27,1-14-2021-027-08,8,3,1,03:32,1,1,2,8,1,0,3,1,2,0,"V1 was traveling southeast bound, in lane 2. The roadway was a 5 lane, non physically divided roadway, with a 2 way turn lane. V1 traveled across all the lanes to the left and exited the roadway. V1 then rolled, right side leading, 4 quarter turns before coming to rest on its wheels, off of the roadway.",802.431007527532,8,6
21542,2021,14,28,1-14-2021-028-07,7,4,7,12:57,1,2,0,0,0,0,0,2,2,1,"V1 and V2 were traveling southwest, in lane 1 on, a 2 lane roadway. V1 stopped to turn left and V2 continued forward. V2's front contacted V1's rear plane. Both vehicles came to rest on the roadway.",5797.30940213822,8,6
21544,2021,73,29,1-73-2021-029-09,9,4,6,11:46,1,1,2,5,1,0,4,9,1,0,"V1 was traveling west on a two lane, two way, undivided roadway. negotiating a left curve. V1 lost control and began a counter clockwise yaw. V1 crossed the left lane line and continued off the left road edge. V1 then rolled, left side leading, four quarter turns before coming to final rest off the roadway on its wheels.",77.8968396795237,3,6
21546,2021,16,31,1-16-2021-031-06,6,4,4,09:48,1,2,9,97,2,0,8,2,2,1,V1 and V2 were traveling south in lane 4 on a four-lane divided roadway. V2 slowed for traffic ahead. The front of V1 contacted the back of V2. Both vehicles came to final rest near the point of impact facing south.,508.684562714933,5,6
21547,2021,23,32,1-23-2021-032-03,3,4,1,18:35,2,1,99,99,0,0,8,1,1,0,"Vehicle 1 was traveling north on a 2-lane roadway with a slight right curve. V1 departed the left road edge, traveled a distance crossing 2 private driveways then vaulted over a ditch where its front plane contacted a shallow embankment. V1 continued forward and vaulted over a pile of asphalt pieces. V1 roled end-over-end and came to rest on its top facing south.",512.428652042223,5,6
21523,2021,25,34,1-25-2021-034-02,2,4,6,13:44,3,1,3,14,1,1,3,9,9,0,"V1 was traveling south on a 2-lane roadway. V1 departed its travel lane to the left. Continuing forward, V1 departed the roadway to the left, impacting an embankment with its front end. V1 continued forward where its left plane contacted a large tree. V1 rotated counter-clockwise then rolled right 2-quarter turns down the embankment and came to rest on its top in the northbound lane facing south.",41.8895438406154,2,6
21524,2021,52,61,1-52-2021-061-07,7,2,1,11:32,2,3,0,0,0,0,7,2,2,4,"Vehicle 1 was traveling east on a 5 lane, two way roadway in lane 2 approaching an intersection. Vehicle 2 was traveling north on a 3 lane, two way roadway in lane 1 approaching the same intersection. Vehicle 3 was traveling west on a 5 lane, two way roadway in lane 1 at the intersection stopped at a traffic light. Vehicles 1 and 2 entered the intersection at the same time. The front of V1 contacted the left side of V2. V2 rotated clockwise continued northwest and the front of V2 contacted the front of V3. V1 came to rest in the intersection facing north west. V2 came to rest after impact with V3, and V3 came to rest at Impact with V2.",321.932860082912,12,6
21525,2021,52,62,1-52-2021-062-06,6,4,3,09:22,1,2,9,97,1,0,9,2,2,9,Vehicles 1 and 2 were traveling northbound on a two lane physically divided roadway. Vehicle 1 approached an intersection departed lane of travel right side attempting to make a wide U-Turn. The front of Vehicle 2 made contact with the left side of Vehicle 1. Vehicle 1 came to final rest facing west while Vehicle 2 came to rest facing north. Both came to rest in the middle of the intersection.,118.755309427489,12,6
21526,2021,52,63,1-52-2021-063-06,6,3,6,07:25,4,1,99,99,0,0,0,2,2,0,"Vehicle 1 was traveling west on 5 lane physically divided roadway in lane 1 position. Vehicle 1 departed lane of travel left side then departed roadway left side. The front of V1 contacted a  raised curb median. V1 continued forward on the median and the front of V1 contacted a breakaway reflector. V1 continued forward and the front of V1 contacted a sign on the raised median. V1 then moved to its right, departing the raised median and came to final rest on the roadway facing west.",118.755309427489,12,6
21527,2021,52,64,1-52-2021-064-04,4,3,1,00:00,2,1,0,0,0,0,0,2,2,0,"Vehicle 1 was traveling north on a two lane, two-way, non-physically divided roadway in lane one approaching a T intersection. V1 entered the intersection attempting to turn right. V1 departed roadway into a deep ditch and began to roll over. The left side of V1 then impact the opposite side ditch wall and came to rest on its left side against the ditch facing east.",176.528957472477,12,6
21198,2021,14,17,1-14-2021-017-06,6,3,2,18:25,1,2,1,2,1,0,4,2,2,1,"V1 and V2 were both traveling south bound on a 3 lane roadway, with a 2 way turn lane. V1 came over hill crest and V2 was stopped. V1's front contacted V2's rear. V1 came to rest on the roadway. V2 came to rest off the roadway to the right.",1568.6562384586,8,6
21199,2021,14,18,1-14-2021-018-03,3,3,2,02:21,4,1,99,99,0,0,0,2,2,0,"V1 was traveling south on a 2 lane, non marked roadway, while negotiating a curve to the left. V1 went off the roadway to the right and the front of V1 contacted a small tree. V1 continued straight and then overturned 2 quarter turns, striking a fence and tree while overturning. V1 came to rest off the roadway, on it's roof.",888.814604739004,8,6
21200,2021,13,19,1-13-2021-019-04,4,3,7,23:51,2,2,0,0,0,0,0,1,9,4,"V1 was proceeding east in the second of four lanes on a divided, two-way roadway approaching a four-legged intersection. V2 was proceeding north in the first of five lanes on a one-way roadway entering the same intersection. Within the intersection, the front of V1 contacted the left side of V2. After the initial impact, Vehicle 1 rotated counterclockwise and came to rest within the intersection. Vehicle 2 rotated clockwise, departed the roadway on the northeast corner and the back of V2 contacted a pole. V2 came to rest facing south against the pole.",4265.88239224672,7,6
21201,2021,13,20,1-13-2021-020-04,4,3,6,08:23,2,3,0,0,0,0,0,9,9,4,"V1 was traveling east in the third of eight lanes on a left curved, undivided, two-way roadway entering a four-legged intersection. V2 was traveling north in the second of three lanes on a two-way, undivided roadway entering the same intersection. V3 was stopped facing west in the fourth of eight lanes on a right curved, undivided, two-way roadway at the intersection. As V1 and V2 proceeded straight through the intersection the right side of V1 contacted the front of V2. V1 rotated clockwise after impact and departed the lane on the left side. The right side of V1 then contacted the left side of V3. All vehicles came to rest in the roadway near their final points of impact.",4265.88239176291,7,6
22788,2021,15,98,1-15-2021-098-05,5,7,7,19:45,1,2,1,1,1,0,4,9,9,4,"V1 was traveling SE on a 2-lane, 2-way roadway attempting to turn right at an intersection.  V2 was traveling NE on a 2-lane, 2-way roadway attempting to turn left at the same intersection.  Within the intersection, the front of V1 contacted the front of V2.  Both vehicles came to rest within intersection.",27.2483400874147,1,6
22789,2021,31,57,1-31-2021-057-07,7,7,7,00:54,1,1,0,0,0,0,0,2,2,0,"V1 was westbound on a two lane, two way, undivided roadway. The front plane of V1 impacted a deer causing damage. V1 came to final rest on the north side of the road facing west.",396.756776357633,6,6
